Project title,Principal investigator(s),Co-investigator(s),Keywords,CIHR contribution,ApplID,Abstract/Summary
The Psychobiology of Regret Late in Life: A Risk Factor to Healthy Ageing,"['Holding, Anne C']",['N/A'],"['Healthy Aging', 'Psychobiology', 'Regret', 'Regret Intervention']",18750.0,493278,"In Canada, older adults represent the fastest growing demographic. This shift towards an aging population presents significant challenges for individuals and society. Specifically, health-care systems will be profoundly affected by the continued increase of the elderly population. In 2019 alone, health-care spending on Canadians aged 65 and older accounted for 45.7% of total health-care expenditures, projected rise to 71.4% in 2040. Declines in physical health remain common and have significant financial and societal implications. This underscores the need for a better understanding of the psychological risk factors that can reduce well-being and trigger mental and physical health problems in older age. 

My postdoctoral research program seeks to address this challenge by identifying late life experiences of regret as a psychological risk factor that affects mental and physical health in old age. Regret is a negative psychological state that involves blaming ourselves for a bad outcome or feeling a sense of loss or sorrow at what might have been. The research will focus on how experiences of regret can jeopardize older adults' mental health (e.g., depression), health behaviours (e.g., physical activity and sleep), physiological processes (e.g., hormonal and immune regulation), and physical health (e.g., chronic disease) over 14 years, and whether such changes are mitigated by intervening demographic (e.g., age, sex) and psychosocial factors (e.g., social support). Importantly, my research will develop and test a novel regret-reducing intervention to improve mental and physical health in late life. This research may have significant implications to the extent that decreasing the frequency and intensity of regret experiences has the potential to improve the mental and physical health of older adults and offset mounting costs facing the Canadian health care system."
Longitudinal Associations between Cyber Victimization and School Climate,"['Holfeld, Brett']",['N/A'],['Ics Travel Awards'],2497.0,343544,"Safe and supportive learning environments are associated with positive experiences for children at school, including reduced experiences with traditional victimization. However, the impact and development of cyber victimization within the school context is not clear. In the current study, we examine the bidirectional associations between cyber victimization and school climate in elementary school when adolescents are beginning to gain independent access to technology and cyber victimization is emerging. Participants included 714 5th and 6th grade students who were surveyed at the beginning and end of one academic year. Results indicate that student's experiences of school climate predicted cyber victimization. However, cyber victimization did not predict student's experiences of school climate. Efforts to ensure that all children's experiences at school are favourable are fundamental to preventing and reducing cyber victimization. Helping young children to understand and seek help for cyber victimization at a time when cyber technology is becoming accessible may have long-term effects on their use of these negative behaviours and subsequent negative health outcomes."
Mapping phenotypic plasticity across the life-course following childhood vaccination,"['Hollm-Delgado, Maria-Graciela']",['N/A'],['Ics Travel Awards'],1000.0,344305,"The development and progression of certain age-related diseases, attributed to inflammation and the gradual deterioration of the immune system over time, may be modulated by past exposure or induction of responses to micropathogens. Humoral immunity activated by standard vaccination has been linked to changes in inflammatory response pathways involved in the development of chronic disease, but it is unclear whether these effects translate into long-term changes in the risk of non-communicable diseases among older adults. To address this knowledge gap, we conducted a disease profiling study using population-based data collected from persons followed prospectively for almost 50 years. Our analysis included mapping phenome-wide associations and conducting a biomarker expression analysis through a combination of multivariate and machine-learning regression techniques. The overall goal was to explore whether exposure to common vaccines was linked to long-term differences in health and disease among older adults. Our study results suggest individuals vaccinated against certain types of pathogens may have a lower risk of diabetes and cardiovascular disease. It also showed generalized reduction in the risk of chronic disease. This work may lead to a better understanding of the underlying mechanisms driving the development of non-communicable disease in later life and possibly identify new avenues of use for common vaccines."
Land-Based Community Monitoring of Selenium in the Canadian Rockies: Stoney Nakoda Women's Health and Well-Being,"['Holloway, Alison C']","['Baker, Janelle M', 'Petrik, Jim J', 'Snow, William T', 'Todd, Zoe']","['Coal Mining', 'Food Security', 'Indigenous Health', 'Indigenous Knowledge', 'Pregnancy', 'Reproduction', 'Selenium', 'Traditional Foods']",1464975.0,452285,"In collaboration with the Stoney Nakoda Nation, we have developed this study to assess the effects of exposure to contaminants originating from existing coal mining activity in Bighorn Country on reproductive health outcomes, and to create a baseline for areas that are being considered for coal mining in the future. We have designed this project as a participatory community-based project to have reciprocal and relational exchanges of information and to facilitate the co-production (and analysis) of knowledge in partnership with Stoney Nakoda Nations land-based knowledge holders. Results from this study will provide empirical evidence of concentrations of selenium in traditional foods with dietary/nutritional and cultural significance to Stoney Nakoda Nations members, which, along with Indigenous Knowledge Indicators, will address the community's existing concerns regarding the safety of consuming foods near coal mining activities in Bighorn Country. Importantly we will be exploring gender-specific Indigenous Knowledge Indicators about changes in the environment and food safety; women's voices have traditionally not been considered despite their close connection with the land and food gathering and preparation. Finally, we will complete lab studies, with the participation of Stoney Nakoda Nations members to link selenium measures with tangible reproductive outcomes.  As a result of these studies Stoney Nakoda Nations members will be able to appreciate the relative contribution of contaminants in local diet items to impaired reproductive health."
Solitary Space: Seclusion Rooms and the Ethics of Body and Place,"['Holmes, Dave', 'Murray, Stuart J']",['N/A'],"['Ethics', 'Mental Health', 'Nursing', 'Phenomenology', 'Psychiatry', 'Seclusion']",72440.0,210958,"This two-year research project is designed to (1) gain a critical ethical understanding of the use of seclusion rooms in mental health care, and, through a phenomenological analysis of seclusion room experience, to (2) explore an alternative approach to ethics that takes account of the lived body and the relational dimensions of place. Semi-structured interviews with patients and nursing staff will be conducted to better understand the seclusion room experience as a lived space. The purpose of the study is to shift the terms of ethical discourse in a manner that will be more commensurable with the lived experience of patients. The potential impact of this research extends beyond the effects of seclusion on patients' health to prompt a reconsideration of subjectivity and ethical practice in mental health care."
"Pornographic imaginaries, global assemblages, and risk: A netnography of slam-camming amongst gay, bisexual, and other men who have sex with men","['Holmes, Dave', 'Numer, Matthew S', ""O'Byrne, Patrick""]","['Bernard, Laurence', 'Detandt, Sandrine', 'Lecocq, Dan']","['Critical Public Health', 'Men Having Sex With Men', 'Online Sex', 'Poststructuralism', 'Qualitative Research', 'Risk', 'Sexual Practices', 'Sexualized Drug Use']",141526.0,488938,"This study seeks to investigate, through online ethnographic methods, how the sexualized use of drugs and online technologies are shaping the identities and communities of gay, bisexual, and other men who have sex with men (GBMSM). In particular, this study will explore the construction of risk, pleasure, and idealized bodies within the growing practice of 'slam-camming,' a practice whereby GBMSM record and or share live webcam video of their injecting of drugs intravenously-commonly referred to by these men as ""slamming""-while engaging in sexual activities."
Enhancing client-centeredness in Parkinson's disease care: Using a visual methodology to capture the psychosocial implications of lived experience,"['Holmes, Jeffrey D', 'Johnson, Andrew M']","['Laliberte Rudman, Debbie']","['Client Centeredness', 'Lived Experience', 'Meaningful Occupations', 'Motor And Non-Motor Symptoms', 'Narrative Inquiry', ""Parkinson'S Disease"", 'Photo Elicitation', 'Psychosocial Implications', 'Quality Of Life', 'Social Misrepresentations']",99439.0,305938,"Although Parkinson's disease (PD) is primarily characterized by its motor symptoms, there is a substantial psychosocial component to the disease. Given that individuals with PD present with varying motor symptoms and have different psychological and social responses, this research aims to deepen current understanding of what it is like to live with PD through a multi-method approach involving verbal (narrative interviews), visual (photo taking) and written (reflexive journals) data. This research will provide a way for persons with PD to convey aspects of their daily interactions and relationships, and the ways in which PD influences their capacity to do the activities they need and want to do to remain independent, care for their families, and contribute to their communities.
 
Forty individuals with PD will spend four weeks taking photos and journaling about aspects of their life that best illustrate the experience of living with PD. Once photo gathering is completed, participants will be asked to meet one-on-one with an investigator to convey their stories of living with PD, using the photos they have chosen to elicit discussion. They will also be asked to share their journals, and to participate in a focus group where they will share select photos and journal entries with each other. Through focus group discussion, participants will identify key aspects of the experience of living with PD important for health care professionals, family members and community members to know. 

Upon study completion, a series of community photo exhibits will be held that will showcase photos selected by participants to enhance social awareness of the impact that PD has had on their lives. This unique approach to understanding and conveying what it is like to live with PD will generate information that can sensitize health care professionals, and display the importance of attending to client-centered approaches to care that address the psychosocial implications of PD."
Participating in Summer Program in Aging (2021) on Longitudinal Studies on Aging: Understanding Health Span & Longevity,"['Hosseini, Zeinab']",['N/A'],"['Aging', 'Health']",,443325,"I would like to participate in the Summer Program in Aging as my research interest stems from my graduate and postdoctoral studies and lies in behavioral and social epidemiology mainly in the aging population in Canada. Currently, I am a postdoctoral fellow at the University of Saskatchewan working on safety and efficacy of exercise in women and men 50 years and older that are at risk of bone fracture. Since I plan to use the Canadian Longitudinal Study on Aging baseline and follow-up 1 data, therefore, participating in this training program will be a great opportunity for me to enhance my skills in longitudinal study, academic skills and build greater networking with experts in the field of aging and longitudinal studies."
Occupational and Residential Exposures to Air Pollutants and the Risk of Breast and Prostate Cancer in the CARTaGENE Study,"['Ho, Vikki']","['Lavoué, Jérôme', 'Mésidor, Miceline M', 'Xu, Mengting']","['Air Pollution', 'Breast Cancer', 'Cancer', 'Environment', 'Occupational Exposures', 'Primary Prevention', 'Prostate Cancer']",100000.0,503622,"Despite being the most diagnosed female and male cancers in Canada and most of the developed world, little is known regarding modifiable risk factors for breast and prostate cancer. Thus, the identification of modifiable risk factors remains crucial for primary prevention. Air pollution refers to the contamination of the environment by any chemical, physical or biological agent that modifies the natural characteristics of the atmosphere. Past evidence has suggested that exposure to various components and sources of air pollution from occupational and residential settings may increase the risk of breast and prostate cancer. However, the specific components of air pollution are rarely investigated, and few studies have been able to consider both occupational and residential sources of exposure to air pollutants, and breast and prostate cancer risk. This research proposes to determine whether lifetime exposure to air pollution in the workplace and at home, independently and conjointly, contribute to the risk of developing breast and prostate cancer. Our research will be based on lifetime job and residential information provided by 10,666 women and men in an ongoing Quebec study. We will estimate participants' exposure to various air pollutants at work and at home, and compare the number of breast and prostate cancer cases across women and men with different exposure profiles. This study offers a valuable opportunity to examine, in a short time frame and at low cost, whether air pollution play an important role in breast and prostate cancer risk."
Occupational physical activity and lung cancer risk,"['Ho, Vikki', 'Koushik, Anita']","['Abrahamowicz, Michal M', 'Danieli, Coraline', 'Grundy, Anne L', 'Lavoué, Jérôme', 'Parent, Marie-Elise', 'Siemiatycki, Jack']","['Epidemiology', 'Etiology', 'Lung Cancer', 'Physical Activity']",74989.0,363261,"In Canada, lung cancer is the most deadly cancer among men and women. Though smoking causes most lung cancers, only about 15% of smokers eventually get lung cancer and some people who have never smoked can also develop lung cancer. It is therefore clear that other factors are involved in lung cancer development.

Being physically active have been shown to reduce the risk of some cancers. There are different types of physical activity, including activity at work and recreational activities. Participation in recreational activities has been shown to reduce the risk of lung cancer. However, the role of physical activity at work in affecting the development of lung cancer is not well established. In fact, some studies have found that people who have physically demanding jobs also have a higher risk of lung cancer. As people spend many hours at work and some jobs are very physically demanding, new studies are needed to fully understand the role of physical activity at work on lung cancer development.

In this research, we will examine how lung cancer risk is associated with physical activity levels at work. Our research will be based on an ongoing Canadian study that began in 2009. This study included men and women who have volunteered to share information on their health, lifestyle, environment and behaviour over their adult lives. Our research will include all men and women who were newly diagnosed with lung cancer since the study began. For comparison, we will select a sub-group of people, who did not have cancer at the beginning of the study. The interview asked detailed questions on the longest-held job for all participants. Using this information, we will compare activity levels in the longest-held job between those who were diagnosed with lung cancer and those who remained cancer-free. This study offers a valuable opportunity to examine, in a short time frame and at a low cost, whether physical activity work at plays an important role in lung cancer development."
Exploring sex differences in the etiology of cancers: a critical look at endocrine disrupting agents (EDCs) in the workplace,"['Ho, Vikki']",['N/A'],"['Breast Cancer', 'Colorectal Cancer', 'Endocrine Disrupting Chemicals', 'Lung Cancer', 'Occupational Exposures', 'Prostate Cancer', 'Sex Hormones']",339100.0,422812,"Colorectal, lung, breast and prostate cancers represent more than half of all cancers diagnoses and deaths among Canadians.  Men are more likely to develop colorectal cancer and lung cancer than women. Different environmental, lifestyle and biologic factors may explain this risk difference. However, sex hormones, an obvious difference between men and women, have been shown to affect the development of various cancers. 

Endocrine disruptors are chemicals that interferes with the proper functioning of sex hormones. We are exposed to these chemicals in the environment and in diet; however, workers in certain sectors are highly exposed to endocrine disruptors.

In this research program, we will examine whether exposure to endocrine disruptors in the workplace increases the risk of cancers. Three projects are proposed to use data collected as part of ongoing studies in Canada and abroad. In Project 1, we determine whether workers exposed to endocrine disruptors are at an increased risk of developing colorectal cancer, lung cancer, breast cancer and prostate cancer. Project 2 focuses specifically on breast cancer to examine whether workplace exposure to endocrine disruptors and genetic factors that predispose individuals to the effects of these chemicals may mutually increase risk. Finally, Project 3 undertakes a more mechanistic approach to relate workplace exposures to endocrine disruptors and sex hormone levels measured in the blood. Given that this research program is based on using existing data, this program offers a valuable opportunity to examine, in a short time frame and at low cost, whether endocrine disruptors play an important role in cancer risk."
"Online Participatory Digital Storytelling for People with Endometriosis: Investigating Therapeutic Potential, Authentic Portrayal, and Knowledge Translation","['Howard, Amanda F', 'Pukall, Caroline F', 'Yong, Paul']","['Carlyle, Margaret', 'Currie, Leanne', 'Oliffe, John L', 'Orr, Natasha L']","['Arts-Based Health Research', 'Chronic Pelvic Pain', 'Digital Storytelling', 'Endometriosis', 'Knowledge Translation', 'Participatory Methods', 'Patient-Oriented Research', 'Psychosocial Health', 'Qualitative Research', 'Stigma']",455176.0,479880,"Endometriosis affects ~10% of reproductive-age women and an unknown number of gender-diverse people. Psychosocial effects of debilitating symptoms such as chronic pelvic pain and infertility are alarmingly common and are catalyzed and sustained by shame and stigma. Our piloting of participatory, arts-based digital storytelling (DST) with people with endometriosis suggests that DST facilitates emotional healing and connection with others, and empowers people to share their digital stories, potentially influencing social change. Digital stories can also make visible complex and marginalizing illness experiences grounded in the realities of those afflicted, of relevance, considering gendered conceptualizations and representations of endometriosis and pain. The goal of this research is to generate and begin to test a robust model of online DST as a therapeutic intervention, source of authentic experiential evidence, and knowledge translation tool for endometriosis. This will involve 1) delivering online DST workshops to people with endometriosis and qualitatively describing how workshop participation influences psychosocial health, 2) collecting psychosocial measures pre- and post-DST workshops regards participants' outcomes, 3) analyzing participants' digital stories to illuminate the gendered dimensions of endometriosis experiences., and 4) hosting hybrid Film Festival events and describing the connection between viewing digital stories and audience member attitudes. Our ultimate objective is to lay the foundation for further work that eases the profound psychosocial burden of endometriosis."
"Drinking to get drunk in the post-secondary context: An ecological momentary assessment of alcohol use and associated harms as a function of intentions, drinking motives, self-control, and protective strategies","['Howard, Andrea L']","['Barker, Erin T', 'Milyavskaya, Marina']","['Drinking Motives', 'Ecological Momentary Assessment (A.K.A. Experience Sampling)', 'Heavy Episodic Drinking', 'Self-Control', 'University Students']",172126.0,408831,"Drinking alcohol is a common part of campus culture and the university student experience. However, many students drink excessively and put themselves and others at risk. Hangovers and missed classes happen because of heavy drinking, but so do injuries, assaults, vandalism, and other offences. Most campuses offer programs that encourage students make safer decisions about alcohol use, but an overlooked problem is that students are often deliberately trying to get drunk, even when they are aware of the risks. This research will test whether there are different degrees of alcohol-related risk associated with planning to get drunk and being willing to get drunk. These intentions earlier in the day may influence whether students' self-control skills work for them (making it easier to stick to their plans to limit drinking; limiting risk of harm) or against them (making and sticking to strategic drinking choices to become drunk; increasing risk of harm). Participants will be university students who agree to respond to short surveys a few times a day on Thursdays, Fridays, and Saturdays (peak university drinking days) during the Fall semester. Surveys in the morning will ask about the previous night's drinking, if any, as well as consequences they experienced, and will ask whether they plan to get drunk that night. Students will also complete a short mid- afternoon task and survey designed to measure their self-control. Finally, two evening surveys will ask students to report the number of drinks they've consumed, their feelings and reasons for drinking, and whether they used any strategies to limit drinking or reduce harm (like using a designated driver). Findings from this research will offer important insights to improve the effectiveness of campus-deployed prevention and harm-reduction initiatives by triangulating on combinations of drinking intentions and behaviours that pose the greatest risk of harm."
Pedestrian Countdown Timers: Effect on Pedestrian Injury Rates. A controlled cohort study using spatial analysis in the city of Toronto.,"['Howard, Andrew W']","['Buliung, Ronald N', 'Macarthur, Colin', 'Rothman, Linda', 'Willan, Andrew R']","['Children', 'Elderly', 'Epidemiology', 'Injury Prevention', 'Motor Vehicle Collisions', 'Pedestrian Collisions', 'Secondary Data Analysis', 'Traffic Controls']",94494.0,231352,"Pedestrian countdown timers flash the number of seconds left before a traffic light turns amber.  They give more information than the older pedestrian signals which just indicated walk and don't walk . These timers should allow pedestrians to make better decisions about when to cross a road.  Over 2000 new pedestrian countdown timers have been installed in Toronto from 2006 to 2010.  This research will look at whether these signals have reduced the number of car - pedestrian collisions in Toronto.  We will also look in detail at where in the city car - pedestrian collisions occur, both before and after the timers.  We will look at whether children, youth, and the elderly can use these signals effectively to improve their crossing safety.  Nine hundred thousand pedestrians are killed on the roads each year globally, so simple effective solutions to car pedestrian collisions are urgently needed."
Employing HIV Peer Research Associates: Are We Providing Enough Support?,"['Howard, Terry']","['Ablenas, Robert D', 'Forrest, James I', 'Kaida, Angela K', 'Parashar, Surita', 'Stevenson, Benjamin']","['Community Based Research', 'Gipa/Mipa', 'Hiv/Aids', 'Peer Research Assistant']",3000.0,288119,"Employing people living with HIV as peer research associates is gaining popularity today as Community Based Organizations and researchers attempt to integrate the greater involvement of people with HIV more meaningfully into new research projects. The HIV community is responding by promoting the development of industry standards for employing workers with HIV to adequately provide support based on the unique needs of this group of workers. Often unskilled in the conventional sense of their job descriptions, peers bring accessibility to the community, rich relationship opportunities and subject relevance, and personal history to their work. Specific supports are required to address the emotional, physical, financial, and personal intensity impact this employment has on these workers. By openly discussing and including the input of peer workers to establish industry standards for support provision that can be adapted to various forms of peer employment, we will offer a valuable resource for researchers, Community organizations, Health Authorities, and others who seek to employ people living with HIV on research projects. This Café Scientifique will be organized to discuss industry support standards for peer research associates living with HIV. Researchers, community organizations, Health Authorities and peer workers themselves will be invited to discuss types of supports currently available for people living with HIV working as research associates. The Café organizing team will present existing examples of support services and ask participants to comment on their effectiveness, and for their ideas on how to address gaps in current support services."
"Technology, Policy and Implementation: a cross-disciplinary workshop to generate innovative solutions for data sharing in public health genomic epidemiology practice","['Hsiao, William', 'Krajden, Mel', 'Van Domselaar, Gary H']","['Brinkman, Fiona S', 'Grépin, Karen A', 'Griffiths, Emma J', 'Kaida, Angela K', 'Lee, Kelley', 'Shrivastava, Pratima']","['Artificial Intelligence', 'Data Governance', 'Data Sharing', 'Genomic Epidemiology', 'Global Health', 'Implementation Science', 'Infectious Diseases', 'Ontology', 'Public Health', 'Social And Technological Equity']",25000.0,404492,"Genomic epidemiology (GE), an emerging public health discipline that utilizes genomics data to understand the incidence, distribution, and management of disease, has incredible potential to transform global infectious disease surveillance. The success of GE-based surveillance, however, hinges on efficient genomics and contextual data (laboratory, clinical and epidemiological) sharing. While delays in data sharing have previously had devastating health consequences (e.g. Ebola and SARS outbreaks), concerns over privacy and loss of intellectual property, as well as a paucity of data sharing mechanisms create barriers for multi-jurisdictional GE practice. Furthermore, ""one-size fits all"" approaches have failed to resolve the technical, social, political, legal and ethical data sharing challenges arising in different global health settings. As such, an interdisciplinary approach combining technology development and implementation in a social science framework is needed.
Drawing on our team's expertise in creating distributed analysis platforms (www.irida.ca; www.innuendoweb.org), developing machine-readable knowledge frameworks and AI tools to harmonize GE data (www.genepio.org), and global health systems and governance, we propose to convene a 2-day interdisciplinary (information science, social science, and health science) workshop in Vancouver to discuss best practices, novel technological solutions, and stakeholder engagement strategies for enabling global GE data sharing for outbreak management. We will produce a scientific report summarizing the outcomes. While our groups have had continual funding success since 2012, this workshop will generate the roadmap needed to help us apply for large-scale funding (>$10M) to achieve the critical and ambitious goal of global GE data sharing. By transforming data sharing practices, it is not only possible to improve pathogen detection globally but also increase public health capacity resulting in better health outcomes."
"The effect of health communication across sex, gender and SES","['Hswen, Yulin']",['N/A'],"['Health Communication', 'Health Disparities/Inequalities', 'Race/Ethnic Research', 'Sex/Gender Research', 'Social And Behavioral Science', 'Social Epidemiology']",105000.0,327925,"Gaps in health knowledge contribute to differential risk behaviours and health disparities between social groups according to sex, gender, and socioeconomic status (SES). It is important to identify the relationship between how these diverse groups interpret health information in order to understand how to develop health communication content that can make a behavioural impact among these high-risk groups. My proposed research examines whether the social determinants of sex, gender, and SES affect understanding of risk information by conducting secondary analysis on a large dataset about graphic warning labels on cigarette packages. Drawing from the data I have collected, I will further interview participants to better understand the specific elements of communication that generate different reactions across groups and use this information to design a health communication campaign that targets specific groups according to sex, gender, and SES. Finally, I will test this health communication approach among different groups according to sex, gender, and SES to examine the specific elements of health communication that account for the variation in behavioural intentions between these groups. Findings from this work will help determine effective ways to improve the access and quality of health information in underserved and socially marginalized populations and ultimately bridge current disparities in health."
Redefining the phenotype in complex diseases through latent classes to model intra- and inter-family heterogeneity: application to genetic linkage and association analysis.,"['Huang, Lam O']",['N/A'],"['Candidate Gene Selection', 'Gene Expression Profile', 'Genetic Heterogeneity', 'Latent Class Model', 'Multivariate Phenotypes', 'Phenotype Definition']",66000.0,183966,"Identifying the genes involved in complex diseases such as cardio-vascular disease, diabetes, asthma and psychiatric disorders is a challenge in Human genetics. The task is difficult because what we see as one disease is often a collection of several disease sub-types that, despite sharing clinical similarities, are caused by different genes and other factors. The general objective of our proposal is to develop statistical tools to distinguish the disease sub-types based on the patterns of clinical measurements, taken on patients participating in clinical studies. Once we identify in which disease subtype each patient belongs to, we can apply genetic analysis methods to find the genes causing each sub-type of disease. Specifically, we focus on studies where clinical measurements have been assessed on entire families.  Individuals within families are obviously related to each other and the statistical model we develop specifically takes into account the individuals kinships.  This novel method will increase the ability of researchers to find the genes responsible for complex diseases. Finding those genes will provide a better understanding of complex diseases that may ultimately lead to improved preventive and therapeutic interventions."
"Filial Piety, Living arrangement, and Psychological Well-Being among Older Chinese Immigrants","['Huang, Vivian']",['N/A'],['Ics Travel Awards'],1000.0,389233,"Filial piety (FP), a virtue of unconditional support and respect, is a core component of the parent-child relationship in Chinese culture. FP has been linked to the well-being of aging parents, including Chinese families residing in North America. Co-residence with adult children is a common practice of FP and is often associated with the perception of FP, as well as emotional and instrumental support. However, research suggests that FP practices are changing, including more Chinese aging parents prefer to live independently in order to increase autonomy and reduce intergenerational conflicts. In the context of immigrations, the economic constraints of independent living in the host country may force older Chinese immigrants to co-reside with their adult children despite their living arrangement preference. As such, it may have negative influences on the well-being of older Chinese immigrant parents. The current study examined the relationship between living arrangement (i.e., co-residence vs. independent living) and indices of FP and well-being among 302 community-dwelling older Chinese immigrants. Participants completed questionnaires that tap into expectation and perceived receipt of FP, depressive symptoms, and quality of life. Despite previous studies suggesting the negative influence of co-residence on well-being among older Chinese parents, the present results shows that older Chinese immigrants who co-reside with their adult children perceived their children as more filial pious and have better self-report psychological well-being compared to those who live independently."
The Impact of Family and Neighborhood-Level Disadvantage on Asthma Severity in Genetically Susceptible Children,"['Hubert, Michele']",['N/A'],"['Childhood Asthma', 'Environmental Determinants Of Health', 'Intergenerational Patterns In Health']",17500.0,183272,Not Applicable
Traffic calming implementation around Calgary elementary schools,"['HubkaRao, Tate']",['N/A'],"['Children', 'Community Health', 'Healthy Cities', 'Population Health', 'Traffic Calming', 'Traffic Safety']",35000.0,407518,"Across Canada, collisions with motor-vehicles are a leading cause of child bicyclist and pedestrian injuries. Each year in Alberta, over 300 children are admitted to hospital due to a severe pedestrian or bicyclist injury. Injury rates and severity can be associated with higher vehicle speeds and traffic volume, and specific traffic calming features. Active transportation can provide significant health benefits to children that last into adult-hood. However, concerns regarding injury risk can influence decisions to participate in active transportation. Given that a third of child pedestrian and bicyclist injuries occur within 300m of a school, it is important to ensure vehicles travel in a safe manner at these locations. Installing specific traffic calming features designed to reduce vehicle speed around schools can lead to a reduction in injury risk for child pedestrians and bicyclists, and increase active transportation, if traffic calming measures are appropriately aligned to the current built environment. This project will therefore seek to install specific traffic calming features around various Calgary elementary schools, and evaluate their impact on traffic behavior. 

This project will use a stepped wedge cluster randomized trial design to sequentially evaluate implementation of a specific traffic safety feature at all public Calgary elementary schools. Schools will be randomly ordered for traffic calming installation. Vehicle traffic volume and speed in front of the school will be monitored one month prior to installation, one week prior to installation, and one week following installation. School administration and parents will be contacted before and after the intervention to determine changes in perceived traffic safety. Schools will be clustered by traffic calming installation date and stratified by traffic calming feature. Traffic behavior and perceived safety will be compared between baseline, pre-intervention, and post-intervention."
Augmenting surveillance to minimize the burden of Norovirus-like illness in Ontario: using telehealth data to detect the onset of community activity,"['Hughes, Stephanie L']",['N/A'],"['Early Warning System', 'Economic Impact', 'Epidemiology', 'Gastroenteritis', 'Norovirus', 'Public Health', 'Syndromic Surveillance']",1450.0,337207,"Norovirus, commonly referred to as the winter vomiting disease, is the most common cause of gastroenteritis (inflammation of the gastrointestinal tract) worldwide. It is the second-most common illness in Canada, second only to the common cold. The disease is highly infectious, requires a low infectious dose, and is well-known to cause large outbreaks in closely confined populations. While deaths are rare, hospitalization and long-term effects on the body are more likely to occur in at-risk populations, such as the elderly or immunocompromised. Action to reduce the number of norovirus cases per year is required due to its infectious nature and effect on the economy; the economic burden is high due to hospital expenditures and lost productivity. It is estimated that norovirus costs the United States 2.5 billion CAD and the United Kingdom close to 200 million CAD per year in health care costs. While laboratory surveillance is practiced in Ontario to detect norovirus outbreaks, early detection remains a challenge. This project aims to utilize syndromic surveillance using TeleHealth Ontario data in order to create an early warning system of norovirus outbreaks."
Understanding inequities in health-related experiences among mid-life women and men following an acute myocardial infarction: an institutional ethnographic approach,"['Humphries, Karin H', 'Young, Lynne E']","['Izadnegahdar, Mona', 'Lear, Scott A', 'Pederson, Ann P']","['Acute Myocardial Infarction', 'Institutional Ethnography/Qualitative Study', 'Secondary Prevention Interventions', 'Sex/Gender Differences']",88850.0,234001,"Following a heart attack people are encouraged to change lifestyle habits, particularly exercise, diet and smoking, to reduce their risk for a future heart attack. Programs are in place to assist people to make these changes, and doctors and nurses in hospitals, clinics, and offices educate people on how to change their habits. Yet, men and women in their middle years who have been hospitalized for a first heart attack are often not successful in accessing such programs and making these lifestyle changes. In this study, we propose to acquire an understanding of what influences men and women to make such changes, following hospitalization for a first heart attack, from their perspectives as well as those of their caregivers and health professionals.  We also plan to determine if making such changes is different for men and women. The results of this research will inform changes to programs and health professional practices so that men and women who have experienced a heart attack will be supported in ways that are meaningful to them in their efforts to change lifestyle habits in order to reduce the risk for a future heart attack."
Investigation of the ethics of disaster research in low resource settings,"['Hunt, Matthew']","['Anderson, James A', 'Bhan, Anant', 'Eckenwiler, Lisa', 'Schwartz, Lisa J']","['Bioethics', 'Humanitarian Aid', 'Natural Disasters', 'Qualitative Research', 'Research Ethics']",198449.0,258975,"Research in disasters can lead to improvements in disaster relief and better understanding of how disasters impact populations. Recent increased emphasis on disaster research has spurred expanded discussion regarding the ethical implications of this field of inquiry. Low-resource disaster research is associated with a range of distinctive ethical features including heightened vulnerability, insecurity and instability, need for rapid response, challenges to distinguish practice from research, amongst others. However, there remains uncertainty regarding what ethical guidance can best orient research in low-resource disaster settings.  The proposed project will address this gap and respond to the following question: What are the processes and ethical principles that can reliably guide ethics review for research in low-resource disaster settings?  The research study includes two primary lines of inquiry: 
(1)A systematic assessment of the disaster research literature with the goal of identifying characteristics of disaster research in low-resource settings and their ethical implications; and 
(2)A qualitative, interview-based study to examine the experiences of members of Research Ethics Boards that are highly experienced in reviewing disaster research protocols in order to better understand ethical issues arising in disaster research and its review, opportunities and obstacles to address these issues, and implications for ethics review of disaster research.
We will draw on this analysis, as well as examination of existing research ethics guidance, to develop a tailored normative framework. The framework will identify how relevant characteristics ought to be factored into the design of disaster research protocols and orient the process of ethics review. The final phase of the project will include knowledge transfer and exchange activities focused on two groups: disaster researchers and Research Ethics Boards that review disaster research."
