Project title,Principal investigator(s),Co-investigator(s),Keywords,CIHR contribution,ApplID,Abstract/Summary
Strengthening Toronto's response to violence against women: advancing an academic-community partnership to plan and mobilize an evidence-informed agenda,"['Yakubovich, Alexa R', 'Shastri, Priya']","['Du Mont, Janice A', 'Mason, Robin A', ""O'Campo, Patricia J"", 'Sim, Amanda L']","['Academic-Community Partnership', 'Community-Based Research', 'Implementation Science', 'Intersectoral', 'Intervention Research', 'Intimate Partner Violence', 'Knowledge Mobilization', 'Mixed Methods', 'Toronto', 'Violence Against Women']",17866.0,460788,"The COVID-19 pandemic has worsened social problems in Canadian cities, including violence against women, with significant negative consequences for women's health. Organizations that support women experiencing violence have had to rapidly adapt their programming to address these emergency conditions. As a team of academics, violence against women service providers, advocates, and women with lived experience of violence, we conducted a study in Toronto that produced important findings around how services can be improved to better respond to the changing and diverse needs of women facing violence. We aim to now share our findings with key stakeholders throughout the city and plan next steps for research and policy that strengthen Toronto's response to violence against women during and beyond the COVID-19 pandemic.

In particular, this project has three objectives. First, we will strengthen and expand our existing intersectoral partnership in Toronto, including with funders of violence against women organizations, city housing and shelter representatives, private landlords, public health professionals, newcomer support services, and social assistance programs. Second, we will create snapshots of our Toronto study findings (such as infographics, policy briefs, and presentations) to facilitate engagement with these intersectoral actors and set a research and policy agenda for violence against women in Toronto. Finally, we will plan the next steps for our partnership, including policy recommendations, implementation of best practices, and evaluating interventions to prevent and respond to violence against women. Our goal is to improve the supports available to women experiencing violence in Toronto."
Implementing evidence-informed strategies to identify and respond to violence against women and gender diverse people in Canadian health systems,"['Yakubovich, Alexa R', 'Wilson, Susan J']","['Alexiadis, Maria', 'Brennan, Maureen L', 'Burgess, Stacy A', 'Elliott Rose, Annette J', 'Green, Robert S', 'Harris, Andrew S', 'Larocque, LeAnn', 'Magee, Kirk D', 'Pritchett, Christine', 'Sinclair, Douglas E', 'Aston, Megan L', 'Cassidy, Christine E', 'Du Mont, Janice A', 'Holtmann, Catherine R', 'Johnston, Krista R', 'MacDougall, Christiana K', ""O'Campo, Patricia J"", 'Steele, Bridget', 'Stilwell, Christie', 'Weeks, Lori']","['Domestic Violence', 'Eastern Canada', 'Gender-Based Violence', 'Health Equity', 'Implementation Science', 'Intervention Research', 'Intimate Partner Violence', 'Mixed Methods', 'Sexual Violence', 'Violence Against Women']",134199.0,505313,"Violence against women and gender-diverse people, including domestic and sexual violence, has harmful impacts on health, including injury, mental health problems, and chronic disease and pain. Public and political attention on violence against women and gender-diverse people is at an all-time high in Ontario and the Maritimes due to recent events like the Mass Casualty Commission and the Renfrew County Inquest, which have led to renewed calls to see the health system play a more active role in preventing this violence. However, healthcare services have faced challenges when it comes to having the capacity needed to safely identify and respond to patients experiencing violence and this has only gotten worse during the COVID-19 pandemic, which further limited resources.

This project aims to prepare for, implement, and evaluate interventions that improve the safe identification and response to violence against women and gender diverse persons within health systems across Ontario and the Maritimes. We also aim to share knowledge around what works, for whom, and how so that effective practices can be implemented widely across the country. Our research team includes healthcare providers and decision-makers and representatives of VAW organizations from across Ontario and the Maritimes; women with lived experience of VAW; researchers; and trainees. We will establish and nurture new collaborations across sectors (including healthcare, academic, non-profit, policy, and community), which will support the continued co-development and uptake of knowledge that strengthens the response of health systems to VAW across Canada."
Starting Investigators Workshop Travel Bursaries,"['Yamamoto, Shelby']",['N/A'],['Ics Travel Awards'],1500.0,400555,Application for travel to attend the Starting Investigators Workshop.
"Building a network and program of research excellence to tackle arthritis in Canada, China, England and India: Focusing on low- and middle-income and immigrant populations","['Yamamoto, Shelby']","['Jones, Catherine A', 'Yacyshyn, Elaine A']","['Arthritis', 'Economic', 'Environmental', 'Global Health', 'Health Equity', 'Health-Related Quality Of Life', 'Immigrants', 'Social', 'Well-Being']",19025.0,372919,"Investigations of arthritis have primarily focused on high-income countries like Canada and England. Yet surprisingly little is known about the disease patterns, health equity experiences and health-related quality of life (HRQL) of immigrants in these countries. Relatively less is also known about arthritis in the populations from which these immigrants originate, particularly those from low and middle-income countries. Given that the burden of arthritis in these regions is expected to grow, this represents an important gap in our knowledge. We propose to explore these issues from the unique perspectives of Indian and Chinese immigrants in Canada and England, the two largest immigrant populations in these countries, as well as local populations in India and China. Our primary objective is to establish and maintain an international network of key investigators, stakeholders and informants with the aim of developing a program of research and activities that address gaps in our knowledge concerning arthritis in Chinese and Indian immigrant populations in Canada and England and local populations in China and India.

The primary outcome of this planning project will be the development of a multidisciplinary, global network that aims to investigate arthritis health across and between these populations and countries. Our focus will be arthritis health, health equity and HRQL in a global setting. Planned activities include a symposium, a systematic review to catalyze discussions at the symposium, a public forum with immigrants in Edmonton and a symposium report. Collectively, the output of these planned activities will be used to inform the development of a research grant and help plan future activities. The novel aspects of this work include comparisons within and between understudied ethnic groups in different settings and the assessment of the role of larger global factors (economic, social, environmental) in contributing to the burden of arthritis in these populations."
Preparing cities for climate change,"['Yamamoto, Shelby', 'Liang, Haidong']","['Bulut, Okan', 'Jones, Catherine A', 'Osornio Vargas, Alvaro R', 'Salma, Jordana M', 'Whitfield, Kyle']","['Air Pollution', 'Climate Change', 'Health', 'Immigrants', 'Older Adults', 'Vulnerability']",98271.0,467830,"Climate change is unevenly impacting different populations and locations. For example, Edmonton, Alberta, experiences extreme weather events and poor air quality (from wildfire events and local sources) related to climate change. These climate change-induced health risks are higher for the growing population of older adults and immigrants, which are worsen by factors like social isolation and societal inequities. As such, actions involving collaboration from different fields of science, government, communities, and organizations are necessary. A critical step toward climate change action is generating information for planning and policies that consider locally affected populations and regional differences.

We aim to further develop and expand on a previously created climate change and health vulnerability index for Edmonton. These are necessary steps to help inform equitable interventions based on implementation science research. The project builds on this pilot study work that identified critical factors such as location, population demographics, community characteristics, and social factors contributing to climate change and health vulnerability.

Investigating factors that can affect urban mitigation and adaptation measures is key for lowering risks and building resilience across affected populations. Specifically, this study considers the use of indices for informing equitable climate change and health policies and programs. In addition, it increases the involvement and options available to higher-risk groups like older adults and immigrant communities. It also promotes equity-based implementation science and can be tool for assessing interventions. The team has expertise in several different areas and has built strong relationships with the City of Edmonton and older adult and immigrant communities to facilitate this work. We aim to promote healthy cities while including equity in the design of climate change and health mitigation and adaptation strategies."
Understanding the Perceptions and Health Impacts of Climate Change among 2SLGBTQIA+ People in Alberta: A Mixed-Methods Pilot Study,"['Yamamoto, Shelby']","['Denier, Nicole', 'Lowe, Samuel A', 'Pabayo, Roman A', 'Wu, Haorui']","['2slgbtqia+', 'Climate Change', 'Health', 'Qualitative', 'Quantitative']",100000.0,473436,"Climate change is worsening health and well-being. Climate change affects health in a number of different ways, but two key exposures are climate events and air pollution. Extreme temperatures, other weather events like flooding, and wildfires have been linked to the development and worsening of heart and respiratory conditions, mental health, and injuries. The effects of climate change are often compounded by social and other factors. People who identify as 2SLGBTQIA+ face marginalization, exclusion, discrimination, and stigma, which creates situations of heightened vulnerability to climate change.

Yet, very little research so far has focused on the climate change and health risks, needs, and experiences of people who identify as 2SLGBTQIA+, which is a critical gap in our knowledge. This pilot study aims to investigate: (1) the perceptions and experiences of climate change of people self-identifying as members of the 2SLGBTQIA+ community related to health and well-being in Alberta, (2) health events linked to weather events and air pollution exposures among people in Alberta self-identifying as members of the 2SLGBTQIA+ community, and (3) factors that mediate relationships between weather, air pollution exposure and health in people self-identifying as members of the 2SLGBTQIA+ community across Alberta. A variety of data collection and analysis approaches will be used. An 2SLGBTQIA+ advisory group will be formed to help guide, inform, interpret, and distribute this research. Our goals are to report on unique climate change and health risks, identify areas of intervention, highlight outstanding research needs, and share the overlooked perspectives of people in the 2SLGBTQIA+ community in Alberta."
LGBTQIA+ Communities and Climate Change: An Exploratory Study,"['Yamamoto, Shelby']","['Denier, Nicole', 'Lowe, Samuel A', 'Pabayo, Roman A', 'Wu, Haorui']","['Climate Change', 'Equity', 'Health', 'Lgbtqia+']",125000.0,485327,"Globally, climate change is impacting health and wellbeing. In Canada, we have already experienced the effects of extreme temperatures, flooding, wildfires, and melting permafrost, which have been linked heart and lung conditions, poorer mental health, infections, and injuries. For example, British Columbia experienced some of the worst heat and wildfires in their history in 2021, which led to several harmful health impacts. However, the effects of climate change do not affect everyone equally. Social, economic, and other factors can compound these health risks. Among those facing compounded climate change risks are people who identify as LGBTQIA+. LGBTQIA+ people face challenges such as exclusion, bias, and stigma that can worsen climate change health risks.

Unfortunately, very little research so far has included LGBTQIA+ communities. The climate change and health risks, needs, experience, and resilience of LGBTQIA+ communities is largely unknown, which is an important knowledge gap. As such, this study aims to expand on ongoing work with people self-identifying as members of the LGBTQIA+ community to explore: (1) climate change and health experiences and resilience, (2) health outcomes tied to weather events and disasters, and (3) potential pathways that affect the relationships between weather, disasters, and health in British Columbia. A mix of data collection and analysis approaches will be used to capture this information. An LGBTQIA+ advisory group will help guide, inform, interpret, and distribute this research. Our goals with this work are to report on climate change and health risks, highlight gaps in our knowledge, identify areas of resilience, promote research in this area, and share the stories of people from the LGBTQIA+ community in British Columbia."
Disease Prevention,"['Yang, Lee Ling']",['N/A'],"['Aging', 'Cancer', 'Cardiovascular Diseases', 'Environment', 'Genetics', 'Gerontology', 'Osteoporosis', 'Prevention']",3000.0,288212,"The goal of this Café Scientifique is to familiarize the general public of any age with the concept of disease prevention, to
increase their awareness of prevalent age-related diseases and to encourage them in taking preventive approaches."
Shaping up on physical activity and cancer: Improving estimates of cancer risk using accelerometry and contemporary methods in the UK Biobank.,"['Yang, Lin']","['Brenner, Darren M', 'Friedenreich, Christine M', 'Lynch, Brigid M']","['Cancer Prevention', 'Cohort Study', 'Measurement Error', 'Physical Activity', 'Quantitative Bias Analyses']",99794.0,421759,"The World Cancer Research Fund (WCRF) is an international cancer research agency providing lifestyle advice for cancer prevention. In 2018, WCRF summarized current knowledge and found that physical activity can prevent colon, postmenopausal breast, and endometrial cancer, but less clear for others. It is difficult to get information on physical activity, and many studies are not large enough for many cancers. Therefore, the real potential of physical activity to prevent cancer is unclear.
Physical activity is often measured by a survey asking people the type (i.e. walking), duration (i.e. 30 minutes) and frequency (i.e. once a week) of the activities they do in a certain time frame (i.e., past 7 days, past 4 weeks). This is not accurate because activities are limited to those listed, and people often think they are more active than they are. Another method is to use an accelerometer, a small wearable device. Accelerometer has been proven to be more accurate, but the device is expensive and time-consuming.
The ideal scenario would be asking many people to wear an accelerometer and track them for cancers, yet currently unrealistic. Quantitative bias analyses is an epidemiological method to create an attenuation factor to stimulate this scenario using existing survey data. In other word, with minimal cost, this method could give us more accurate information on what cancer and how much cancer can be prevented through physical activity in studies that have survey data. Dr. Lynch and her group generated the attenuation factor for International Physical Activity Questionnaires against accelerometer and applied it in an Australian cohort. They found physical activity can prevent more colorectal cancer than we thought. To gain more knowledge on other types of cancer, especially fatal cancers, we will now apply the same method in a large UK study that tracked 502,611 people (age 39-83 years) for cancer types that have had more than 200 people diagnosed since the study began."
"Aging, Culture, and Memory Binding:  A Cross-Cultural Comparison between China and Canada","['Yang, Lixia', 'Li, Juan']","['Hasher, Lynn', 'Niu, Yanan', 'Spaniol, Julia', 'Wu, Zhenyun']","['Aging', 'Binding Deficit', 'Culture', 'Erp', 'Memory Binding', 'Training']",150000.0,182739,"Memory binding (i.e., the ability to learn and remember new associations, such as the association between a name and a face) is known to decline with aging, and this ""binding deficit"" of older adults is considered to be a major contributor to age-related memory decline (Naveh-Benjamin, 2000). Cross-cultural research has shown that East Asians pay differentially more attention to contextual and relational information, whereas North Americans and Europeans are inclined to process context-independent features and categorical information (Park & Gutchess, 2006). This raises a possibility that East Asians may be superior at binding contextual or relational information whereas Westerners may be better at binding categorical information together. If applying a culture-specific binding strategy is resource-demanding, the culture differences may diminish with aging because the strategy use will be increasingly limited by the universal neurobiological decline in older adults (Park, Nisbett, & Hedden, 1999). However, these hypotheses have not been tested to date. The proposed project will investigate the cultural effects on memory binding and its age-related changes through a comparison of younger versus older adults from Chinese Eastern and Canadian Western cultures. The general objective is two-fold: 1) to test the hypothesis that the behavioural and neural measures of memory binding and its age-related changes are sensitive to cultural differences (Phase I); and 2) building on the insights from Phase I, to develop a memory training program for older adults that capitalizes on the binding strategies preferred in both cultures (Phase II). The proposed research will shed light on the relative contributions of biological and cultural influences to cognitive aging, an issue of growing scientific and societal significance. The research will also make important headway in the development of culturally appropriate intervention programs to minimize age-related cognitive decline."
"Cesarean delivery on maternal request in Ontario, Canada.","['Yang, Qiuying']","['Ramsay, Timothy O', 'Walker, Mark C', 'Wen, Shi Wu']","['Birth Outcomes', 'Cesarean Delivery Maternal Request', 'Incidence', 'Risk Factors']",24500.0,173161,"Cesarean delivery on maternal request is defined as a primary cesarean delivery at maternal request in the absence of any medical or obstetric indication by The National Institutes of Health and American College of Obstetricians and Gynecologists. A potential benefit of cesarean delivery on maternal request is decreased risk of hemorrhage for the mother. Potential risks of cesarean delivery on maternal request include a longer maternal hospital stay, an increased risk of respiratory problems for the baby, and greater complications in subsequent pregnancies, including uterine rupture and placental implantation problems. However, the magnitude of cesarean delivery on maternal request is difficult to quantify. There is insufficient evidence to evaluate fully the benefits and risks of cesarean delivery on maternal request compared with planned vaginal delivery, and more research is needed. The proposed study will use the Niday database which is part of the Ontario Perinatal Surveillance System and includes more than 95% of births in Ontario. The Database includes information on the number of women giving birth and babies born in the province, maternal and prenatal factors, health services factors, intrapartum interventions, birth outcomes and infant health. We will identify characteristic factors related to cesarean delivery on request and compare the outcomes between cesarean delivery on maternal request and planned vaginal delivery. Clinicians would benefit from strong evidence regarding risks and benefits, evidence that is crucial to guiding policy making with regard to cesarean delivery on maternal request. If this study finds that no major differences between primary cesarean delivery on maternal request and planned vaginal delivery, a decreasing cesarean section rate will relieve an economic burden on highly stressed medical systems and increase patient satisfaction."
Neuro-developmental Disorders in Canadian Children: Burdens of Conditions and Effects of Maternal Morbidity,"['Yang, Seungmi']","['Ahmed, Asma M', 'Hutcheon, Jennifer A', 'Rosella, Laura C']","['Child Neurodevelopment Disorders', 'Epidemiology', 'Gestational Diabetes', 'Pregestational Diabetes', 'Severe Maternal Morbidity']",470475.0,435063,"Globally, neurological disorders are the leading cause of disability and the second leading cause of death, and its health and economic tolls are expected to increase. Neurological disorders with early onset in life such as cerebral palsy, autism, and epilepsy have multiple lifelong comorbidities in developmental outcomes including sensory-motor and cognitive impairments and poor behaviour control. Although damage to the developing brain is identified as a cause, the cause of the brain damage is poorly understood. The functional architecture of the brain is formed during gestation, prenatal exposures to maternal illnesses would have adverse effects on the brain development. Two of the most common maternal illnesses during pregnancy are diabetes and severe maternal morbidity (SMM) defined by the presence of multiple life-threatening and disabling diseases and conditions (e.g., eclampsia, thromboembolism, and hemorrhagic disorders). Nevertheless, evidence on the effects of maternal morbidity during pregnancy on offspring neuro-developmental outcomes are scarce
and inconclusive. In this study, we propose to systematically examine burdens of major childhood neuro-developmental disorders and effects of maternal diabetes and severe maternal morbidity on neuro-developmental disorders in Canadian children born between 
2002-2020 in Ontario. Our research will provide evidence that is needed to assess the current and future burdens of neuro-developmental health in children, to understand their causal mechanisms, and to plan further research on management and  preventive interventions."
Socioeconomic and Ethnocultural Disparities in Perinatal Health in Canada: Current Pattern and Changes Over Time,"['Yang, Seungmi']","['Bushnik, Tracey', 'Kaufman, Jay S', 'Mashford-Pringle, Angela', 'Shapiro, Gabriel', 'Shirt, Clayton', 'Vang, Zoua']","['Health Disparity', 'Immigrant Health', 'Perinatal Health', 'Social And Cultural Determinants Of Health']",321300.0,390667,"Despite marked reductions in infant mortality over the past several decades, the rates of adverse birth outcomes such as premature birth, a key determinant of infant mortality and morbidity, have remained the same or even increased over the same period in many countries. Moreover, socioeconomic disparities in preterm birth and stillbirth persist in many countries, including Canada. The magnitude and patterns of such socioeconomic disparities also differ across ethnic and cultural sub-groups. These differences have important implications for the health of Canadians, because more than one in five Canadians are immigrants, making Canada highly multi-ethnic. Pregnancy and birth outcomes are not only good measures of current population health but can also predict future health of the population, because health in early life predicts health later in life. Therefore, achieving socioeconomic equity in pregnancy outcomes is an important public health goal. However, existing scientific evidence on socioeconomic and ethno-cultural disparities in pregnancy and birth outcomes in Canada is limited, owing to the lack of detailed socioeconomic and ethno-cultural background information in routinely collected birth and death data. Built upon our previous CIHR-funded research creating national databases linking information on  pregnancy and birth outcomes (Canadian stillbirth, live birth, and infant death databases) with detailed characteristics of parents measured in the long-form censuses of 1996 and 2006, we will perform another such data linkage using the 2016 long-form census. This will allow us to systematically examine the most recent patterns of perinatal health across social, racial/ethnic, and cultural groups, and importantly, disparity patterns over the past 20 years in Canada as a whole and across provinces. This work has not previously been possible in Canada."
Avoidable hospitalizations among mothers and their Canadian-born children by immigration status: Unfolding the heterogeneity,"['Yang, Seungmi']","['Hetherington, Erin', 'Li, Patricia T', 'Ramadan, Marwa', 'Vang, Zoua']","['Avoidable Hospitalization', 'Health Care Access', 'Health Disparity', 'Healthy Immigrant Effect', 'Immigrant Health']",355726.0,479066,"Some hospitalizations are avoidable with the provision of timely and effective primary care by preventing the onset of an illness or condition, controlling an acute episodic illness, or managing a chronic condition. Factors affecting such avoidable hospitalizations include low socioeconomic position, racial/ethnic minority, and lack of continued care, which are all more common in immigrants. Although avoidable hospitalizations are routinely monitored in Canada, it is not assessed among social sub-groups and children. Canada is one of the world's most immigrant destinations, with >20% of the nation's population being foreign-born. Immigrants generally have not only poorer socioeconomic position but also more difficulties in accessing health care than Canadian-born individuals. However, immigrants are not homogeneous. Canada admits international migrants into three categories: economic class, family class, and refugees. Their reasons of migration (e.g., voluntary economic migrants vs. refugees), lived experiences prior to or during migration, health care needs, and selection criteria differ from each other. In this research, we aim to systematically examine patterns of avoidable hospitalizations in women and their Canadian-born children by maternal immigration status and characteristics using a nationally representative cohort of over 9 million infants born in Canada between 1993 and 2017 and their mothers.  By uncovering heterogeneities in rates and causes of avoidable hospitalizations among immigrants and their Canadian offspring, our study will identify (1) who are particularly vulnerable in accessing health care and where the health burdens lie regarding causes of hospitalizations specific to immigrant sub-groups, and (2) the extent to which governmental selection and support programs for immigrants have impacted health of immigrant women and their children in Canada."
Minority Stress and Cognition in the Canadian Aging Sexual Minority Populations,"['Yang, Wook']",['N/A'],"['Aging', 'Cognition', 'Ics Travel Awards', 'Sexual Minority']",1000.0,400518,"The aging population is projected to reach 25% of the population by 2036 in Canada. The proposed research aims to provide deeper insights into the role of minority stressors on older lesbian, gay, and bisexual people and their well-being in Canada by comparing how these factors influence the level of cognitive function compared to their heterosexual counterparts. This research will use the Canadian Longitudinal Study on Aging data, which is a Canadian population-based survey designed to gather longitudinal health data on a representative sample of Canadians aged 45-86 years. The proposed study will use these data to examine the relationship between stress due to sexual minority status and cognitive function as measured by various cognition tests. The results from this study can lead to building positive outcomes for aging sexual minority adults."
Children's Health Research Integration Stimulus Project(CHRISP):Community Based Research Collaborations in Northeastern Ontario,"['Yantzi, Nicole', 'Coholic, Diana']","['Gauthier, Alain P', 'Larocque, Sylvie', 'Ritchie, Stephen D', 'Roy-Charland, Annie', 'Young, Nancy L']","['Aboriginal', 'Child And Youth Health', 'Collaboration', 'Community-University', 'Francophone', 'Interdisciplinary', 'Knowledge Dissemination', 'Mental Health', 'Northeastern Ontario']",24865.0,289624,"The 'Children's Health Research Integration Stimulus Project' (CHRISP) is the first major research initiative of the newly established 'Evaluating Children's Health Outcomes' (ECHO) Research Centre at Laurentian University in Sudbury, Ontario. In the year that ECHO has existed, we have identified a research direction that is community-based, and we have strong interest and support from community partners to pursue collaborative research. CHRISP supports the implementation of a structure and process that will connect researchers with community partners and service providers, leading to a large-scale research study in our region. 
   Preliminary consultation with over 30 community organizations lead ECHO researchers to determine that the concept of resilience could encompass most, if not all, of the organizations' identified research priorities. Accordingly, CHRISP's focus is on improving resilience in children, their families, and their communities. Resilience includes physical and mental health, and the impacts of ecosystem change on children's health. Key vulnerable groups that have been identified include Francophone and Aboriginal children, children with mental health issues, and children with disabilities. 
   CHRISP is a creative monthly meeting process comprised of 6 half-day working sessions alternating with 6 shorter lunch-in-action sessions. During the working sessions invited world-class researchers will help to stimulate and shape research proposals. The lunch-in-action sessions will be held at various community partners to maintain momentum in the development of research projects. There are tremendous opportunities to enhance children's health in northeastern Ontario through research, especially within a municipality the size of Sudbury where organizations are in close proximity. By bringing ECHO researchers and community partners together, we are poised to make a difference in children's health research within our region."
"Social Circus and Health Equity: An interdisciplinary, intercultural, international collaboration","['Yassi, Annalee']","['Boydell, Katherine M', 'Breilh, Jamie', 'Cox, Susan M', 'Fels, Lynn M', 'Leroux, Louis Patrick', 'Spiegel, Jennifer']","['Arts-Based Intervention', 'Critical Theory', 'Ethics', 'Global Health', 'Health Equity', 'Indigenous', 'Intercultural', 'Interdisciplinary Health Research', 'Multi-Methods Health Research', 'Social Circus']",417875.0,292919,"Social circus combines physical demands with humour and creative expression to develop perseverance, self-esteem and teamwork especially within marginalized communities. The past 15 years have seen a rapid expansion of social circus projects in over 25 countries, and Canada is certainly a world-leader in this area. Although there are claims of amazing positive impacts of social circus on mental and physical health, little scholarly research has been conducted to critically evaluate this, or examine the role of factors such as gender, sex, disability, age, ethnicity, or geographical settings in determining success. This experienced interdisciplinary intercultural team aims to address this gap, combining arts and humanities with social and health sciences, to examine Ecuador social circus program-the world's largest publicly run social circus program. The team will conduct a systematic literature review, focus groups, interviews and surveys, as well as analyze existing data and observe programs in action. Working closely with the communities involved, the team will contribute to world knowledge on theory, ethics and methods regarding social circus for addressing health disparities, then disseminate this knowledge in Canada and abroad so that others could implement and study social circus programs with the aim of better promoting health equity."
"An Ecosystem Approach to Antimicrobial Stewardship: An Ecuadorian- Canadian Collaboration to Design, Implement and Evaluate a Community- based Intervention Study","['Yassi, Annalee']","['Bowie, William R', 'Breilh, Jamie', 'Patrick, David M', 'Quizhpe, Arturo O', 'Rojas, Alejandro', 'Spiegel, Jerry M']","['Antimicrobial Resistance', 'Antimicrobial Stewardship', 'Community-Based Action Research', 'Ecosystem Approach', 'Food Security', 'Infection Control', 'Population-Based Interventions']",100000.0,258199,"Infectious diseases remain a concern worldwide and are the main cause of morbidity and mortality in low and middle-income countries(LMICs). While most infectious diseases can be prevented by improving access to clean water, sanitation, nutrition and immunization, antimicrobials remain essential. The spread of antimicrobial resistance is now a major public health threat driven by many interconnected factors, in particular misuse of antimicrobials for human and veterinary use, cultural conceptions, diagnostic uncertainty, economic incentives, inadequate training of health staff, and advertising from the pharmaceutical industry. Little research has targeted LMICs,and little is known on the effectiveness of community-based interventions. We thus aim to ascertain whether and how applying an ecosystem approach, considered a milestone in Canadian public health research, with its principles of transdisciplinarity, equity, participation and sustainability, can improve antimicrobial use and reduce the prevalence of infectious disease. 

This proposal to improve knowledge, attitudes and practices both by practitioners and the community, brings together four initiatives: the ""Do Bugs Need Drugs?"" Canadian campaign; Ecuadorean partners in Latin America's ReAct (worldwide network to reduce antimicrobial resistance); a Canadian-Ecuadorean research program on food security; and a six-year CIDA-funded project (ending this year) entitled ""Sustainably Managing Environmental Health Risks in Ecuador"", which embraces an ecosystem approach. 

This project builds on a solid partnership with indigenous communities, and will contribute important information on effectiveness of community-based campaigns to promote antibiotic stewardship and reduce infectious disease transmission in LMICs, using a rigorous study design. The study will also add to world knowledge on how to design, implement and evaluate a community-based population health intervention using an ecosystem health approach."
"Promoting Health Equity by Addressing the Needs of Health Workers:  A Collaborative, International Research Program","['Yassi, Annalee']","['Bryce, Elizabeth', 'Buxton, Jane', 'Engelbrecht, Michelle', 'Fitzgerald, J M', 'Heunis, Christos', 'Kruger, Willem H', 'Marra, Carlo A', 'Moore, David M', 'Rau, Asta', 'Rees, David', 'Spiegel, Jerry M', 'Steyn, Dewald', 'Uebel, Kerry E']","['Capacity-Building', 'Cluster Randomized Controlled Trials Of Pop. Health Interven', 'Economic Tools', 'Equitable Access To Hiv And Tuberculosis Care', 'Gender Sensitive Policies And Programs', 'Global Health', 'Health Information Systems', 'Health Workers As Vulnerable Population', 'Infection Control And Occupational Health', 'Workplace And Workforce Health']",1927236.0,228680,"Working conditions are an important determinant of health equity. Health workers globally  face increasingly difficult working conditions. This is particularly so the case in low and middle income countries, especially Africa, where work overload, inadequate supplies and the challenges of HIV and TB contribute to burnout, stress, and low morale. The World Health Organization, International Labour Organization, and the Joint agency created by the UN to tackle AIDS, have been increasingly concerned about the wellbeing of this (predominantly female) workforce. Gender-sensitive policy recommendations were advanced to strengthen occupational health and infection control programs, prevent discrimination, reduce stigma and improve access of health workers to the prevention, care and support they need. This program was designed to address research gaps identified in the guidelines and to expand knowledge on promoting health equity through improving working conditions generally and for health workers in particular.  With six interlinked studies, this program of research aims to improve understanding of how the various pathways to health stemming from global economic forces impact health equity within, and between, countries regarding working conditions for health workers; to implement and evaluate a complex multi-component public health intervention (based on the WHO-ILO-UNAIDS Guidelines); ascertain the determinants of successful training; evaluate state-of-the-art information technology for knowledge transfer; and produce economic evaluation and budgeting tools. This research program will be conducted by an interdisciplinary international team of experienced experts, with numerous trainees. While focusing on implementation of population health interventions in Africa, the research also draws data worldwide to study the implementation of a much-needed multi-component approach to an important determinant of health equity."
"Promoting Health Equity by Addressing the Needs of Health Workers: A Collaborative, International Research Program","['Yassi, Annalee']","['Bryce, Elizabeth', 'Engelbrecht, Michelle', 'Heunis, Christos', 'Spiegel, Jerry M']","['Multi-Component Population Health Interventions', 'Working Conditions Of Health Workers']",14900.0,209145,"Working conditions are an important determinant of health equity. Health workers globally have witnessed massive changes in their day-to-day practices and face increasingly difficult working conditions. The Human Immunodeficiency Virus (HIV) epidemic puts an enormous strain on the health workforce worldwide - especially in Africa, where work overload and inadequate supplies contribute to burnout, high absenteeism, stress, depression, low morale and lack of motivation. The World Health Organization (WHO) and International Labour Organization (ILO), increasingly concerned about the wellbeing of this workforce, have been working with our team on Policy Guidelines to improve health worker access to prevention and care for HIV and tuberculosis. This work resulted in recommendations to prevent discrimination, reduce stigma and provide priority access for health workers. This work outlined training, and monitoring needs as well as specified research gaps. This program of research was designed to address these identified gaps and expand knowledge on promoting health equity through improving working conditions generally and for health workers in particular. Specifically, this program of research has three main objectives: 1) to improve understanding of how the various pathways to health stemming from global economic forces impact health equity within, and between, countries with respect to working conditions for health workers, 2) to implement and evaluate a complex multi-component public health intervention (based on the WHO-ILO Guidelines), and 3) to use and evaluate a state-of-the-art information and communication technology for knowledge transfer. This applied research program, while focusing on implementation of population health interventions in Africa, has worldwide application and builds on a solid international collaboration to study the implementation systems for a much needed multi-component approach to an important determinant of health equity."
Mitigating the Health Impacts of Injury among Former Mine Workers: Planning a collaborative international mixed methods study,"['Yassi, Annalee']",['N/A'],"['Building Research Capacity', 'Global Health', 'Health Equity', 'International Development', 'Musculoskeletal Injuries', 'Occupational Health', 'Rehabilitation', 'Socioeconomic Impacts', 'Workplace Injuries']",10000.0,343490,"Disorders of the musculoskeletal system are the leading cause of disability in our society, with the potential to cause profound functional limitations throughout the lifespan. The mining sector is known to be the source of considerable musculoskeletal disability as well as impacting mobility through a myriad of other diseases that hinder pursuit of further employment. While 15% of work-related fatalities in South Africa are associated with mining, there is little known about the nature and extent of disability in former miners in that country, or, for that matter, in other low-and-middle-income countries. Yet, miners in high-income countries, working for the same transnational companies, do not experience elevated rates of death and disability. The working conditions are often considered inferior to standards of similar mining operations by the same companies in mining countries like Canada, USA, and Australia. This project, 'Mitigating the Health Impacts of Injury among Former Miners', aims to understand the nature and extent of disability among former miners in South Africa, as well as the associated socioeconomic impacts and health service needs. Canada and South Africa are two of the three leading countries in the world in the mining industry, yet collaborations to study the impact of disability and illness in the mining sector are lacking. This project, facilitated by this planning grant, will help foster an international collaboration that combines expertise in socioeconomic impacts in these populations leading experts in occupational injuries and disability in Canada and South Africa, building both local South African research capacity, while mentoring junior Canadian researchers to take on a leading role to address this important but largely neglected area of research."
