Project title,Principal investigator(s),Co-investigator(s),Keywords,CIHR contribution,ApplID,Abstract/Summary
Building Capacity for Community Action to Reduce Cancer Screening Inequities Among South Asians in Peel Ontario,"[""O'Campo, Patricia J""]","['Lobb, Rebecca', 'Lofters, Aisha K']","['Community-Engaged Research', 'Early Detection Of Cancer', 'Health Equity Research', 'Health Services Research', 'Intervention Research', 'Knowledge Integration', 'Knowledge Translation']",163176.0,211232,"Immigrant and low-income populations in Ontario have lower cancer screening rates for each of breast, cervix, and colon cancer.  Women from South Asia (i.e. Afghanistan, Bangladesh, India, Pakistan, Sri Lanka) have breast and cervical cancer screening rates lower than those of their peers. These patterns of inequity for South Asians can continue after many years of residency.  Broad community participation is needed to understand the complex causes of cancer screening inequities and improve the reach of population-based screening programs.  This study is Phase II of a three phase strategy to engage Ontario's Peel Region, an area with a large South Asian population and low cancer screening rates, to implement interventions to increase cancer screening among South Asians.  The overall strategy is being conducted in partnership with the provincial overseer of cancer screening programs and regional community leaders.  Phase I will determine community-identified barriers to cancer screening.  The aims of the current proposal, Phase II of the strategy, are to:  
1.Establish an advisory group of residents, primary care providers, non-clinical community groups, and public health agencies to engage in on-going knowledge exchange meetings with researchers throughout the two-year study.
Participate with the advisory group to:
2.Select evidence-based intervention strategies to address barriers to cancer screening among South Asians in Peel.
3.Establish a network of public health agencies, community service groups, and primary care providers to tailor and implement the intervention strategies.
4.Pre-test the intervention strategies to assess reach, acceptability, and feasibility.
This study will increase collective problem-solving skills among community members to implement health promotion strategies, and implement intervention strategies that will be evaluated in Phase III to determine the effectiveness to increase use of cancer screening among South Asians in Peel."
The CIHR ACHIEVE Research Partnership: Action for Health Equity Interventions,"[""O'Campo, Patricia J""]","['Bayoumi, Ahmed M', 'Dunn, James R', 'Fafard, Patrick', 'Flicker, Sarah', 'Glazier, Richard H', 'Hoch, Jeffrey S', 'Hwang, Stephen W', 'Khan, Kamran', 'Lavery, James V', 'Murphy, Kelly A', 'Nisenbaum, Rosane', 'Rourke, Sean B', 'Smylie, Janet K', 'Sridharan, Sanjeev', 'Travers, Robb', 'Walks, Alan', 'Wheaton, Blair']","['Health Disparities', 'Inner City Health', 'Interventions Research', 'Knowledge Translation And Exchange', 'Population Health']",1790000.0,177405,"The ACHIEVE Research Partnership will be Canada's first praxis-oriented, engaged research immersion program aimed to advance use of research evidence for effective and sustainable inner city health interventions. ACHIEVE will mentor highly-trained  health researchers to collaborate across scientific disciplines and with influential program and policy decision makers, in order to address inner city health problems and reduce health inequities. Across all health conditions, lower income families and individuals face highest rates of illness and experience greatest unmet need for health care. This is especially true in low-income urban neighbourhoods, where residents may face deep poverty, homelessness or unstable housing, social exclusion, family disruption, substance abuse and mental health disorders, barriers to service utilization, and social and economic isolation. During the last two decades, Canada has fallen behind many other nations in taking action to address health inequity. Relevant interventions research and strong cross-sectoral partnerships are needed to generate better evidence of ""what works and why"" in the Canadian context, and to move evidence into action. ACHIEVE will provide a training platform for new scientists to develop skills in complex interventions research and to work effectively in partnership with inner city health service providers, policy makers, and stakeholders. Over the course of this intensive, two-year program, Fellows will develop competencies that are unavailable through traditional graduate training yet necessary for closing the gap between monitoring urban health disparities and reducing them. ACHIEVE will be based at the Centre for Research on Inner City Health at St. Michael's Hospital. This dynamic setting offers unparalleled opportunities to generate evidence and alliances for urban health equity and to launch the careers of ACHIEVE Fellows."
The role of housing in promoting and maintaining the health of victims of domestic violence,"[""O'Campo, Patricia J""]","['Ahmad, Farah', 'Dunn, James R', 'Hains, Angie', 'Warnaar, Gerard']","['Family', 'Health', 'Housing', 'Partner Violence']",230438.0,180902,"Domestic violence (DV) is a serious health and social issue. Programs and policies have been developed, including those
related to supportive housing, to break the cycle of violence and/or reduce harm. One such policy in Ontario gives victims of
abuse priority placement for social housing. Yet,there is little research available to inform such policies to ensure that such
program and policies are ideally designed for victims of abuse. The proposed research aims to explore the role of housing in
the health and social well being of the victims and their families. We will interview 60 women with a history of abuse about
their housing histories and how health and violence have shaped their experiences. This is a study that is being undertaken
by a multidisciplinary team of researchers and Ontario social housing analysts and providers.
Our objective is to describe the patterns of housing stability and housing instability among women who have been victims of
domestic violence with a focus on (a) patterns that emerge around experiences of domestic violence, (b) the role of domestic
violence as a barrier to achieving housing stability, (c) the role of adverse health conditions as a barrier to achieving housing
stablity and (d) resources and supports that would improve housing instability .
With the goal of better health and social well being of abused women, the research findings are anticipated to inform policy
makers, providers, and researchers for evidence-based program planning and evaluation through cross-sectoral initiatives."
COVID-19 and Precarious Employment (COPE),"[""O'Campo, Patricia J""]","['Gunn, Virginia', 'Lewchuk, Wayne A', 'Matheson, Flora I', 'Mawani, Farah N', 'Muntaner, Carles']","['Economic Downturn', 'Employment', 'Gender', 'Government Responses', 'Longitudinal Research', 'Mixed-Methods Research', 'Precarious Employment', 'Public Health Emergency', 'Racialized Populations', 'Workplace Support']",302175.0,442977,"With the COVID-19 induced economic downturn, workers with precarious employment have experienced large negative impacts on financial well-being.  While the federal government has responded with financial assistance for workers, precarious workers are eligible for too few of these benefits.  In this study, we will measure the impact of the COVID-19 crisis on the health and well-being of precarious workers in Ontario and their families/households. We will also determine to what extent they experienced relief from workplace and government assistance emerging in response to the pandemic.  We will answer two research questions:  
1.How have government and workplace policy responses in the wake of the COVID-19 virus supported or neglected workers with the highest precarious employment conditions in the first three years of the pandemic?
2.How have the first three years of the COVID-19 economic and health crisis affected employment conditions, health and well-being, and access to resources and health care for workers with the highest precarious employment conditions and their families/households? 

In this two-year longitudinal study we will administer short 15-minute online surveys to up to 500 individuals with precarious employment.  We will conduct longer in-depth 90 minute qualitative interviews with 60 individuals with the high levels of precarious employment.  To answer our research questions we will have 3 waves of quantitative surveys and 2 waves of qualitative interviews to monitor changes in conjunction with the evolving pandemic. We will complement these participant interviews with an analysis of ways in which workplace and government emergency responses have succeeded or failed to meet the needs of precarious workers.  Our research advances the science of precarious employment and public health and also flags crucial policy gaps experienced by those with precarious employment over the first three years since the start of the pandemic."
Bringing Urban-based solutions from Implementation science to future Leaders and Decision-makers (BUILD): a national certificate training program on implementation science and solutions based research.,"[""O'Campo, Patricia J"", 'He, Yuhong', 'Rey, Lynda O']",['N/A'],"['Evaluation', 'Evidence Based Practice And Policy', 'Health And Social Equity', 'Implementation Science', 'Interdisciplinary Partnerships', 'Intersectoral Action', 'Solutions-Based Research', 'Training', 'Urban Planning']",10000.0,417734,"Approach: Bringing Urban-based solutions from Implementation science to future Leaders and Decision-makers, or BUILD, is a proposed national training platform that aims to establish a multi-level certification program supported by interdisciplinary and intersectoral partnerships across Canada. BUILD will draw from real world and provide hands-on experiences to teach critical skills on the design, implementation, and evaluation of complex interventions to address a diverse set of challenges impacting population health and wellbeing in Canadian cities. 
Objectives: To build capacity in the design, piloting, evaluation, implementation, and scaling of interventions to reduce environmental, social, and health inequities in cities by: 
1. Establishing and applying best practices in academic, professional, and experiential education in implementation science and solutions-based research;
2. Developing a core and interdisciplinary set of competencies among learners (trainees and knowledge users) that can be applied to diverse challenges facing cities;
3. Creating and fostering a national, and internationally-recognized, community of practice of experienced mentors; 
4. Ensuring the multidimensional career readiness of learners; 
5. Facilitating opportunities for interagency networking and intersectoral partnerships. 
Equity: By focusing on growing environmental, social, and health inequities between and within Canadian cities, BUILD takes an intersectional approach, integrating inclusion of populations excluded at societal and community levels based on intersecting race; sex, gender, and sexual orientation; religion; migration status; socioeconomic status; disability; and geographical location. BUILD prioritizes inclusion of these populations at all levels of the platform, including in leadership, team, partnership development plan for engaging partners and collaborators, approaches, design, curriculum, instructors, learners (trainees and knowledge users), and evaluation."
Linguistic and Cultural Adaptation of Web-based Partner Violence Screening and Safety Planning Applications,"[""O'Campo, Patricia J""]","['Firestone, Michelle', 'Metheny, Nicholas', 'Velonis, Alisa J']","['Cultural Adaptation', 'Health Care Systems And Services', 'Historically Excluded Or Underserved Populations', 'Intimate Partner Violence', 'Social And Behavioural Research Methods', 'Structural Inequalities', 'Urban Areas And Populations']",489153.0,459290,"One in 3 women will experience intimate partner violence (IPV) in her lifetime. COVID-19 has tripled the IPV prevalence while simultaneously shutting down in-person services creating unique challenges for women experiencing violence.  Technology has been one of the few means to reach out to and support women living with IPV. 

While cisgender women in heterosexual relationships comprise the largest number of those experiencing IPV in Canada, rates of abuse for women can be higher and more complex in racialized and other marginalized communities due to intersectional structural stressors. Unfortunately, services and resources are disproportionally scarce to support these populations. 

Existing IPV app resources are predominantly in English and for use among women in heterosexual relationships. We have an opportunity to expand the availability of screening and safety planning online, to non-English speaking communities.  

The objective of this work is to culturally and linguistically adapt existing evidence-based screening (https://withwomen.ca/) and safety planning (https://withwomenpathways.ca/ and https://withwomenpromise.com/) web-apps to reflect the appropriateness of IPV apps for French and Spanish speaking communities. 

Our community partners for this initiative have identified an urgent need for our evidence-based apps to be made available to French and Spanish speaking populations with French being an official language of Canada, and Spanish also a commonly spoken language in Canada among many cultural populations.  

Our apps will be iteratively reviewed, revised and tested for acceptability by identified cultural survivors and IPV service providers. Once developed, we will employ the strategies outlined through a user guide developed by our team to assist partners in implementing these apps within their service settings."
Socialization Intervention and Mental Health Monitoring for Older Adults in the Era of Physical Distancing due to COVID-19,"[""O'Connell, Megan E"", 'Poole, Lisa', 'Haase, Kristen']","['Cammer, Allison', 'Cosco, Theodore D', 'Holtslander, Lorraine F', 'Peacock, Shelley']","['Caregivers', 'Mental Health', 'Mental Health Tracking', 'Older Adults', 'Socialization']",64011.0,432373,"Social interactions are a key component to health, and a lack of socialization impacts older adults' physical health, cognitive health, and mental health. COVID-19, physical distancing, and worries about engaging in activities outside of the home due to a highly contagious disease with a high mortality in older adults is creating social isolation and is, therefore, creating an emerging mental health crisis for older adults. A Lancet article published on March 19th 2020 described this emerging crisis and called upon the global community to use technology to help reduce social isolation in the times of COVID-19 induced physical distancing. 

In this project we are using technology to address social isolation with the aim of promoting mental health for older adults. We are creating virtual socialization hubs, which are a safe spot for older adults to create new friendships and minimize feelings of isolation using videoconferencing software. We are also creating socialization hubs for specialized groups of older adults, including those with lived experience with dementia in collaboration with the Alzheimer Society. Part of creating this safe virtual space and ensuring this intervention is accessible is training older adults how to use this technology, and we have been volunteering to successfully train older adults to use Zoom videoconferencing initially over the telephone since the onset of the pandemic. A second, and equally important virtual intervention, is telephone-based mental health monitoring, where a trained mental health practitioner will use scales monthly to monitor numerous older adults and implement mental health interventions as needed in a timely manner. The monitoring proposed in this project provides screening timely access to mental health resources, addressing the recent call by Galea (2020) for prevention and early detection of the mental health consequences of physical distancing due to COVID-19 for older adults."
Facilitating interpretation of cognitive impairment: The development of reliable changes scores for the cognitive measures in the Canadian Longitudinal Study on Aging,"[""O'Connell, Megan E""]","['Gicas, Kristina M', 'Griffith, Lauren E', 'Kirkland, Susan A', 'Raina, Parminder S', 'Taler, Vanessa', 'Wolfson, Christina M']","['Clsa', 'Cognition', 'Measurement']",218025.0,402537,"The first objective is to develop reliable change methods, which are critical for measurement of change over time on the cognitive measures collected in the CLSA. Interpretation of cognitive assessment data requires some comparison standard, such as a cut-off score for screening tests, or, for neuropsychological tests, comparison of an individual's performance with that of cognitively healthy persons of the same age. Similarly, interpretation of change in cognitive performance over time requires an appropriate comparison standard, but the study of change over time is more complicated; for example, measurement error is unavoidable and is present at each assessment point. Change is assessed by comparing baseline performance versus performance on the same cognitive tests at a follow-up assessment. Reliable change methods detail whether any change was beyond expected fluctuations in cognitive performance resulting from measurement error or other factors, such as practice effects, maturation effects, and/or regression to the mean. Reliable change methods can be compared with external criteria, such as change in self-reported diagnosis, to create minimum clinically important difference scores. Our secondary objective is to create robust norms, which leverage longitudinal assessment to refine cross-sectional normative comparisons that can be used for clinical practice. Development of appropriate comparison standards for individual participant's change in cognitive performance over time will provide a powerful basis for measuring health, aging, and cognition in the CLSA. Reliable change scores for cognitive variables will be a foundation for future work for determining incident dementia at the individual participant level in the CLSA, and will serve as a methodological model for other longitudinal aging studies."
Supporting Indigenous Caregivers: Barriers and facilitators to implementing culturally safe dementia caregiver support groups with Indigenous communities and local Alzheimer Societies,"[""O'Connell, Megan E"", 'Walker, Jennifer']","['Middleton, Laura E', 'Roach, Pamela Marie', 'Sivananthan, Saskia N']","['Caregiver Support', 'Implementation Science', 'Indigenous Research Methods', 'Integrated Knowledge Exchange']",748085.0,495659,"We co-created a support group with Indigenous caregivers of people living with dementia in SK, prioritizing culturally safe approaches and accessibility. Building on this learning, we are partnering with the Maamwesying North Shore Community Health Services in ON. Caregiver support is a community priority, and Maamwesying is developing an Indigenous memory clinic with their local Alzheimer Society (Sault Ste. Marie and Algoma District). This collaboration provides an ideal environment for implementing and evaluating an Indigenous community/Alzheimer Society partnership in co-creating and implementing caregiver support groups grounded in community needs, perspectives, and priorities. We will work with Maamwesying and the local Alzheimer Society to co-create support groups for Indigenous caregivers of people with dementia. The co-creation process will reveal what works (facilitators) and what does not work (barriers) to implementation of a co-designed culturally safe Indigenous caregiver support group. We will collect data on barriers and facilitators from the multiple perspectives of those involved in this co-creation (organization level, participant level, and caregiver level). We will explore perceived barriers and facilitators from the perspective of other Alzheimer Societies (multiple in AB, BC, SK, and additional in ON), based on what we learn from the Maamwesying/Alzheimer Society co-creation. From this multi-stage evaluation, we will articulate wise and emerging practices for Indigenous community/local Alzheimer Society partnerships that can be used to create support groups with Indigenous caregivers of people living with dementia across the country. Finally, we will co-create educational materials for Alzheimer Society support group facilitators on culturally safe Indigenous dementia care, which the Alzheimer Society of Canada will disseminate to Alzheimer Society staff across the country."
Developing the first community resource center on Hoarding Disorder in Quebec,"[""O'Connor, Kieron P"", 'Ducasse, Christian', 'Geoffroy, Hella', 'Lefebvre-Lafrance, Mitsou']","['Koszegi, Natalia', 'Letarte, Andrée', 'Mondor, Marie-Michèle', 'Perron, Stéphane']","['Hoarding', 'Hoarding Disorder', 'Mental Health', 'Resource Center']",24908.0,363905,"Hoarding Disorder (HD) is a severe mental problem, defined by as a persistent difficulty discarding or parting with possessions, regardless of the value others may attribute to them. HD has become a priority for Quebec municipalities. People with HD rarely seek formal medical help and initial complaints come from neighbours, landlords, and family members. Municipal authorities treat HD as an insanitary / fire insecurity issue and depend on the cooperation of the hoarder. Often decluttering is coercive and carried-out under threat of eviction and hoarders describe these interventions as ""violent"", ""forceful"", ""inhuman"" and ""threatening"". Furthermore, these intervention are not efficient since they cause significant stress and traumatize the person and may worsen the symptoms of hoarding. The Montreal compulsive hoarding enlarged committee (MCHEC) is a community-based committee made up of professionals, carers and patients whose mission is address HD. MCHEC has identified a number of priority objectives which are: sensitize society; train health professionals; mobiliser patients and initiate support groups. The Obsessive Compulsive Disorders and Tics Studies Centre (CETOCT) provides support, facilities and resources to the MCHEC activities. CETOCT involves patients as partners in all stages of research planning and knowledge dissemination. A hoarding resource center will help attain priority objectives and will serve as a platform for patients, health professionals and the research community and ensure patients' systematic and continuous involvement in research. The hoarding resource center will ensure equal opportunities to all the people with HD to act as research partners; will provide facilities and occasions for communication between patients, researchers and health professionals; will publicize the help available for patients and make a contribution to future research."
Understanding the impacts of climate change on Nunavik Inuit Food security: An Inuit-led initiative to ensure that the influences of climate change on traditional foods are considered in efforts to address the food security of Nunavik Inuit.,"[""O'Connor, Mark"", 'Laflamme, Lea']","['Gardner, Adam', 'Kleist, Steven E']","['Community Engagement', 'Country Food', 'Food Security', 'Food Systems', 'Inuit-Led', 'Nunavik', 'Resilient', 'Subsistance Harvesting', 'Traditional Foods', 'Vulnerability']",143522.0,396127,"Nunavik is situated in the southernmost portions of Inuit Nunangat and is therefore at the forefront of climate induced impacts on food security. The harvest of wildlife for subsistence purposes (i.e. country food) remains a significant contributor to food security in the region. Yet, although significant effort has been deployed to better understand food security in Nunavik, the influences of climate change on traditional foods have been understudied and even less work has been done towards determining how these can be considered when developing a comprehensive approach to addressing food security. Moreover, the recent peak in research and policy related to climate change, food security, or both, has left Nunavik Inuit struggling to remain abreast of the various research programs, policy initiatives and other actions that are taking place within their own communities.
With an aim of building healthy and resilient communities, the Makivik Corporation will work closely with Inuit, other regional organizations and with the scientific community to build an overall picture of the influences that climate change exerts on Inuit food security in Nunavik. This approach will ensure that research is aligned with, and complimentary to, ongoing regional initiatives aimed at developing a comprehensive and practical approach to address food security within Nunavik Inuit communities."
Developing a Culture-Specific Model of Substance Use Among Canada's On-Reserve Indigenous Youth,"[""O'Connor, Roisin M"", 'Mushquash, Christopher J']","['Bombay, Amy', 'Burack, Jacob A', 'Ryder, Andrew G']","['Alcohol Use', 'Cigarette Use', 'Cultural Identity', 'Expectancies', 'Indigenous Communities', 'Parent And Peer Influences', 'Social Learning Theory', 'Socialization Theory', 'Youth Substance Use']",100000.0,366565,"Adolescent cigarette and alcohol use are among the key health challenges faced by many Indigenous communities in Canada. Clinical interventions aimed at reducing these behaviours have been unsuccessful. This is not surprising, as available interventions stem from what we know about substance use among non-Indigenous youth. Culture-specific interventions are needed. In order to develop these, we need to understand what leads to - moreover, protects Indigenous youth from - cigarette and alcohol use. Bringing together Indigenous and Western perspectives, this project aims to use two-eyed seeing to identify factors that protect Indigenous youth from smoking and drinking. Further, this project aims to translate the knowledge learned back to Indigenous community youth using the traditional method of storytelling. To reach these aims, we propose a five-year study that will focus on adolescents in one Northern Quebec Indigenous community. This will be a three stage project. Stage 1 will be community listening. The research team and community advisory board will come together to define culture and community context, and how these relate to youth substance use. Stage 2 will be an empirical study. In a school-based study, potential predictors of substance use will be assessed over a three-year period as adolescents transition through secondary school. This will permit the unique opportunity to track culturally- (community-) relevant protective factors of substance use as they unfold across formative years. Stage 3 will be knowledge translation. The findings will be shaped into stories of resilience, stories that are told by community members. A compilation of storytelling will be filmed, and DVDs and online version produced. These will be the property of the community and distributed through a number of platforms, such as community events and youth programs. This research aims to illustrate the process and product of using two-eyed seeing to address a compelling health issue."
Developing a culture-specific model of resilience against substance use among Canada's on-reserve Indigenous youth,"[""O'Connor, Roisin M"", 'Mushquash, Christopher J']","['Burack, Jacob A', 'Gone, Joseph P', 'Ryder, Andrew G', 'Wendt, Dennis C']","['Alcohol Use', 'Cigarette Use', 'Cultural Identity', 'Indigenous Communities', 'Multimethod', 'Parent And Peer Influences', 'Substance Use Beliefs', 'Two-Eyed Seeing', 'Youth Substance Use']",432225.0,370204,"The cultural strengths of Canada's Indigenous communities are prominent in the midst of centuries of devastating colonization. Moreover, evidence shows that cultural connectedness inspires well-being among Indigenous youth. However, adolescence is a time fraught with uncertainty about one's identity and opportunities to drink and smoke. The objective of our project is to leverage the inherent strengths of Indigenous culture to develop a model of resilience. We aim to use a two-eyed seeing approach, in which both Indigenous and Western perspectives are used to identify factors that protect Indigenous youth from substance use. Further, we aim to translate knowledge learned back to Indigenous community youth using the traditional method of storytelling. To reach these aims, we propose a five-year study that will focus on adolescents in one Northern Quebec Indigenous community. This will be a three stage project. Stage 1 will be community listening. The research team and community members will come together to define culture and community context, and how these relate to youth substance use. Stage 2 will be an empirical study. In a school-based study, potential predictors of substance use will be assessed over a three-year period as adolescents progress through secondary school. This will permit the unique opportunity to track culturally- (community-) relevant protective factors of substance use as they unfold across formative years. Stage 3 will focus on knowledge translation and communicating what is learned back to the community. The findings will be shaped into stories of resilience that are told by community members. A compilation of storytelling will be filmed, and DVDs and an online version produced. These will be the property of the community and distributed through varied platforms, such as community events and youth programs. To summarize, this research aims to illustrate the process and product of using two-eyed seeing to address a compelling health issue."
Evaluation of Quebec's diabetic patient's health-care trajectories in a population surveillance perspective,"[""O'Connor, Sarah""]",['N/A'],"['Diabetes', 'Diabetes-Related Complications', 'Healthcare Services', 'Healthcare Trajectories', 'Interdisciplinary Care', 'Metabolic Diseases', 'Pharmacology', 'Population Surveillance', 'Primary Care', 'Secondary Prevention']",220000.0,413168,"Since 2000, the population of patients with diabetes in the province of Quebec is on the rise; almost 1 individual out of 10 was living with diabetes in 2016. Diabetes is associated with multiple complications such as lower-extremity amputations, which impose an important burden on Quebec's healthcare system. Management of diabetes and its complications requires the involvement of different healthcare specialists, which is also known as healthcare trajectories; yet, the accessibility to optimal care is not necessarily the reality for all patients with diabetes in light of their status of deprivation, location, treating physician specialities or sex. In other words, in the province of Quebec, optimal healthcare trajectories for patients with diabetes and related complications are still largely unexplored. Also, many gaps remain regarding the balance between benefices and risks of drugs used to treat diabetes. Objective: To evaluate the temporal trends of diabetes and to identify optimal healthcare trajectories in diabetes management and its complications, considering deprivation status, physician specialties, location, sex and drugs used to treat diabetes within patients newly diagnosed with diabetes in the province of Quebec. Methods: Using linked data from provincial health administrative databases, we will identify different patterns in healthcare utilization among patients with diabetes and we will study the relationship between these patterns and the incidence of complications, like lower-extremity amputations, and mortality. Relevance: This project will ensure a better understanding of the population of patients with diabetes, incidence of complications, healthcare trajectories and drugs used to treat diabetes within the Quebec's healthcare system and will propose new strategies to optimize healthcare. Ultimately, this project will allow the development of future programs/approaches that will help better prevent and treat diabetes-related complications."
Developing Ethical and Regulatory Guidelines for Research on the Human Microbiome and its Applications: Speaking to the Experts and Stakeholders,"[""O'Doherty, Kieran C"", 'Arck, Petra C']","['Burgess, Michael M', 'Hallam, Steven J']","['Development Of Regulatory Frameworks', 'Ethical', 'Human Microbiome', 'Social And Legal Implications', 'Stakeholder Analysis']",50000.0,172988,"Research on the human microbiome and its potential applications have fundamental differences to other human health research in terms of legal and ethical implications. For instance, whereas most medicinal drugs prescribed in clinical settings do not have an effect beyond the individual patient, the use of microbes in clinical settings may also have a direct physical impact on members of the patient¿s family or community. Thus, developing a deeper understanding of the human microbiome may lead to interventions that target public as well as individual health. In addition, given that human microbiota are much easier to manipulate than the human genome, the number of potential applications arising from human microbiome research may well dwarf that of research on the human genome. Given these unique circumstances, the advent of research into the human microbiome stands to benefit from a parallel effort to develop ethical guidelines to regulate such research and its applications. Social scientific research can help by informing such regulatory frameworks so that emerging technologies are applied in line with community values. This in turn will foster public trust in the research and facilitate basic and translational research on the human microbiome. Such a regulatory framework would be most effective if it were to draw on the input from experts, stakeholders, and the public. In this project, we propose to begin the process of collating and critically analysing the diversity of views and positions on human microbiome research and its applications. The project will focus on interviews with experts and stakeholders, such as scientists specializing in microbiology, genomics and related fields, disability advocates, clinicians, and public health officials. Ideally, this work would also form the foundation for a follow up project that would focus on conducting a larger engagement event with members of the public informed by principles from deliberative democracy."
"Articulating Microbiome Stewardship: Definition, Guiding Principles, Framework","[""O'Doherty, Kieran C"", 'Beiko, Robert G', 'Ishaq, Suzanne L']","['Allen-Vercoe, Emma', 'Choudoir, Mallory', 'Silva, Diego S']","['Chronic Conditions', 'Environmental Health', 'Health Governance', 'Hygiene Hypothesis', 'Missing Microbes', 'Prevention', 'Well-Being']",707624.0,489652,"The human microbiome is essential for healthy human development and immunity. In Canada and worldwide, there is increasing prevalence of chronic illnesses attributed to dysbiosis of human microbiomes. The causes for microbiome dysbiosis vary. In part, the constitution of the human microbiome depends on genetics and personal lifestyle choices, such as diet and exercise. To a large extent, however, individuals' and collective microbiomes are shaped by environmental factors including natural environments, built environments, food systems, air and other pollutants, and the microbiomes of other people and animals around us. Microbes, by their nature, are shared across humans, and between humans and the environments in which we live. Although our decisions as individuals may have some impact, it is mainly our actions as a society that shape macro-social influences such as environmental pollution, industrial food production, and guidelines for anti-biotic use, all of which profoundly affect human microbiomes. This suggests that we need a collective vision and principles to coordinate and guide societal efforts to ensure healthy microbiome environments. The concept of microbiome stewardship recognises our shared microbial environment as a common good that needs to be protected. Recent advances in understanding of environmental influences on human microbiomes now need to be utilised to develop the concept of microbiome stewardship in more detail so that it can be used to guide policy and practice. The purpose of this project is to develop a framework for microbiome stewardship, to develop guiding principles for its implementation, and to develop metrics for its assessment. We will use a series of interviews, workshops, and case studies to engage a wide range of experts and stakeholders to develop a sustainable, comprehensive, and contextual articulation of microbiome stewardship."
Developing a theoretical understand of sickness absence among men who have experienced workplace bullying,"[""O'Donnell, Susanne M""]",['N/A'],"['Gender', 'Grounded Theory', 'Health Promotion', 'Organizational Structure', 'Policy', 'Qualitative', 'Sickness Absence', 'Work Environment', 'Workplace Bullying', 'Workplace Health']",82500.0,185216,"Historically we have assumed that workplaces, where employed individuals spend approximately one-third of their days, provide safe and supportive environments and opportunities to enhance capacities. Unfortunately, workplace bullying and consequent sickness absence are prevalent and costly realities that significantly influence employee health. While the incidence and economic consequences of sickness absence have been frequently investigated, little attention has been directed toward the personal consequences of this experience, and virtually no attention has been directed toward understanding sickness absence in the context of workplace bullying. Workplace bullying, which is characterized by offensive, unsafe, unwanted, or intimidating behaviours; persistence and repetition; and the abuse of power or control in the workplace, presents serious and lasting negative consequences. Like workplace bullying, sickness absence may impose negative consequences and because of this, when targets of bullying require a sickness absence these consequences may be compounded. Unfortunately, we do not understand this connection. Based on the author's previous study of sickness absence among women who experienced workplace bullying, this study will examine sickness absence among men who are bullied. A qualitative grounded theory method will be used. Data will be gathered by talking with men from across New Brunswick using a semi-structured interview process. This study will contribute to the existing body of knowledge surrounding workplace health by illuminating risk factors and the pattern of sickness absence among bullied men and thus will help to direct and support preventative initiatives. Findings will inform employers and decision-makers of the nature and magnitude of this problem. Results will provide insight and widen the perspectives of health care professionals working with men who have been targets of workplace bullying and require sickness absence."
Creating a research team to address mental health for older adults in rural communities in south central British Columbia,"['Oelke, Nelly']","['Brown, Betty', 'Larson, Janice R', 'Ardiles, Paola', 'Caxaj, Claudia Susana', 'Szostak, Carolyn M']","['Community Consultations', 'Community Engagement', 'Health Promotion', 'Health Services Research', 'Mental Health', 'Mental Wellness', 'Older Adults', 'Primary Healthcare', 'Social Inclusion', 'Stigma']",10000.0,314865,"Background: Mental health is an important health issue in Canada. Approximately 20% of Canadians will experience mental health or substance use challenges each year. In rural communities, mental health is impacted by unique social and environmental factors. Stigma, associated with mental health, is also a concern. Confidentiality when seeking support and services for mental health in rural communities can be more challenging than in an urban centre. Rural communities in south central BC have large proportions of older adults. Older adults are a vulnerable group and mental health concerns are increasing. Mental health issues (e.g., depression) are also commonly associated with chronic disease. 

Aim/Activities: The aim of this project is to support communities by building partnerships with community stakeholders to address mental health in older adults (50 and over) in the South Okanagan. This project will conduct six consultation sessions with community organizations and community members to gather information on mental health/substance use issues, stigma, social inclusion, and current supports and services available as well as gaps. Common themes will be identified and a background document developed for a one day research planning meeting to be held in October 2015. Approximately 20 participants will be invited including researchers, decision-makers, policy-makers, community organization representatives, and community members.
 
Deliverables/Knowledge Translation: Our project is based on integrated knowledge translation (KT) activities by working directly with community stakeholders, health authority decision-makers, and policy-makers. End-of-grant KT activities will include the development of a final report, dissemination of findings through presentations, local and regional websites, and list serves. Furthermore, we will establish a South Okanagan Mental Health and Well-being Research Network and a proposal for future research in this area."
