Project title,Principal investigator(s),Co-investigator(s),Keywords,CIHR contribution,ApplID,Abstract/Summary
Social Determinants of the Multidrug-resistant Tuberculosis epidemic: Comparing Social Dynamics in South Africa and Peru,"['Law, Stephanie']",['N/A'],"['Disease Modeling', 'Ethnographic Study', 'Mixed Methods Research', 'Multidrug-Resistant Tuberculosis', 'Peru', 'Social Determinants Of Health', 'South Africa', 'Tuberculosis']",150000.0,299886,"Tuberculosis (TB) is the second leading cause of death from an infectious disease worldwide. TB causes disease in over 9 million persons and kills more than 1.5 million each year. While the estimated numbers of new TB infections and TB-related deaths have been falling since 2002, the worldwide emergence of strains that are resistant to the two most effective TB drugs - INH and Rifampin - threatens the progress made. These strains, known as multidrug-resistant tuberculosis (MDR-TB), cause between 8-9% of all TB deaths globally. More than half a million patients were estimated to develop MDR-TB in 2010. This drug-resistant strain of TB requires more costly, lengthy and toxic treatment that is often ineffective.

Existing research suggest there are many socioeconomic and health factors driving the MDR-TB epidemic, however it remains unclear which of these factors are most influential, and what the priority areas for programmatic changes should be in countries where the epidemic is rapidly growing.

There has been an enormous increase in MDR-TB over the past couple decades in South Africa and Peru. Between 2002 and 2008, the proportion of all reported TB cases in South Africa with MDR-TB increased from 3.1% to 9.6%. Meanwhile, the notification rate of MDR-TB in Peru has been increasing at approximately 4.3% per year since 1996. Although existing research has suggested many factors that contribute to the MDR-TB epidemic, there has been limited in-depth, ethnographic research exploring the social determinants of MDR-TB in any country, and even fewer modelling of how social dynamics may contribute to the epidemic. This project will use a mixed-methods approach containing ethnographic studies in Peru and South Africa, and disease simulation modelling to identify common pathways to the transmission and development of MDR-TB, and help identify key opportunities for intervention in both countries, and potentially globally."
From the heart: Canadian women's lived experiences of heart failure,"['Law, Susan K', 'Code, Jillianne', 'Smilovitch, Mark']","['Colantonio, Angela', 'Colella, Tracey J', 'Dionne, Emilie', 'Giannetti, Nadia', 'Kuluski, Kerry H', 'Mansfield, Elizabeth A', 'Marwaha, Seema', 'Marzolini, Susan', ""O'Brien, Nadia"", 'Ormel, Ilja', 'Wright, David']","['Heart Failure', 'Patient Experience', 'Qualitative Research', ""Women'S Health""]",355725.0,434480,"Women with heart failure (HF) do not always receive the best care possible in part because of issues related to their sex and gender. The overall goal for this project is to improve the experiences and outcomes for women living with HF in Canada. We will gather the personal stories of about 60 women from across Canada, in their own voices using video/audio recording, and create an online resource on www.healthexperiences.ca featuring these stories. Our aim is to provide support to other women and healthcare teams in making better decisions about their care. Our research team is part of an international collaboration to develop country-based collections of patient experiences first developed at the University of Oxford (www.healthtalk.org) and now involving expert teams of researchers and patients in 13 countries. In this Canadian study, the real-life variation in women's experiences of HF will be presented, including women whose stories are often unheard. Our work will be informed by a framework that considers the different roles in women's lives and how those roles may affect women's health experiences and outcomes. Our project team involves patients and clinicians as partners, who will help to guide the types of stories we collect, how we interpret the results, and co-design the online resource. The website will feature a listing of trusted resources for HF patients, with links to reliable sources of information and support. We will evaluate the use and usefulness of the website from different perspectives. National and local patient groups and collaborators, for example, HeartLife Canada and the Cardiac Health Foundation of Canada, and leading heart health experts will be directly involved as partners in this initiative. Final results will be shared with other women, researchers, and healthcare professionals at conferences and local meetings, and by sharing the website as broadly as possible."
"The COMPASS study: a new cohort study examining how changes in school policies, programs, and the built environment are associated with obesity and correlates of obesity among students over time & Reliability and validity of the weight status and dietary intake measures in the 'Cohort study on obesity, marijuana use, physical activity, alcohol use, smoking, and sedentary behaviour' (COMPASS) questionnaire","['Laxer, Rachel E']",['N/A'],['Ics Travel Awards'],2200.0,278777,ICS Travel Awards
The Life History of a PrEP Demonstration Project: An Ethnographic Exploration among Female Sex Workers in India,"['Lazarus, Lisa']",['N/A'],"['Fsws', 'Hiv', 'India', 'Prep', 'Prevention']",105000.0,348019,"Targeted structural interventions have led to a decline in HIV prevalence among female sex workers (FSWs) in India; however, prevalence remains well above the national average. The challenge lies in further reducing HIV incidence among FSWs. One possible approach to reducing HIV incidence among FSWs may be pre-exposure prophylaxis (PrEP), a new HIV prevention technology that involves the use of antiretroviral medications to reduce the risk of HIV infection. People who do not have HIV take a daily pill to keep the virus from establishing a permanent infection. PrEP is not intended to replace existing HIV prevention technologies and strategies. Rather it is intended to be used in combination with them. Although much is known about the efficacy of PrEP, a crucial gap remains surrounding its scale up. The World Health Organization (WHO) is encouraging countries to undertake PrEP demonstration projects to ascertain its real-world effectiveness. Building on a feasibility study that assessed the acceptance of PrEP among FSWs, the WHO and Gates Foundation have agreed to jointly-fund a 16-month project in partnership with two renowned sex worker-led organizations in India: Ashodaya Samithi in Mysore and Sonagachi Project in Kolkata. I propose an ethnographic study to explore how messaging practices influence uptake and retention over the life course of the project. Through extensive participant observation and field note composition in both study sites, as well as focus group discussions and qualitative in-depth interviews with health care professionals and community members, the proposed study will document the experiences of FSWs during the 16-month PrEP trial. The knowledge generated from this study is expected to reveal how informal and formal messaging surrounding PrEP supports (or inhibits) uptake and retention to inform the scale up of PrEP among FSW communities across India and beyond."
The implications of adolescent health and health risk behaviors for  health in early adulthood: Sources of continuities and discontinuities in developmental trajectories over 10 years,"['Leadbeater, Bonnie J']","['Barnes, Gordon E', 'Jansson, Mikael', 'Macdonald, Stuart W', 'Stockwell, Timothy R']","['Adolescent Health', 'Health Promotion', 'Lifespan Health', 'Longitudinal Research', 'Mental Health', 'Social Determinants Of Health']",668379.0,172476,"Can we predict adult health based on youth characteristics and experiences? This question is addressed in an interdisciplinary program of research that will use six waves of data to follow a cohort of youth (initially ages 12 to 18) across a total of 10 years. Our research aims to inform strategies for community development, policy and education that can to advance healthy foundations for young adults. Assuming a lifespan, perspective, we hypothesize that health and health risk behaviors affect each other and are affected by risks and protective factors that characterize both individuals and the contexts in which the live. We highlight an important set of indicators that, together, paint a profile of health and health risks in the early adult years (physical health, mental health, stable relationships, low health risk behaviors and accruing labour market capital).We hypothesize that changes in  these five interdependent indicators of health in young adulthood are, to some degree, founded on stable individual differences that are already evident in adolescence. We also examine the prospective effects of multivariate risk factors (including disruptions and conflict in family of origin, deviant peer associations, serious injuries, weight gain, early school leaving, and early parenting, relationship aggression) and protective factors (family support [financial and emotional], peer support, on time graduation from high school, postsecondary school engagement, stable romantic relationships). These predictors can be and have been targeted by policy and prevention programs aiming to improve health across the lifespan and they have been extensively shown to effect late adolescent outcomes, however, their significance for health in young adulthood is largely unknown."
"Trajectories of marijuana use across a decade: Their predictors in adolescence and impact on health, academic, social, and economic outcomes in young adulthood.","['Leadbeater, Bonnie J', 'Fyfe, Murray W']","['Stanwick, Richard', 'Brubacher, Jeffrey R', 'Merrin, Gabriel J', 'Thompson, Kara D']","['Adolescent Health', 'Gender Inequities', 'Marijuana Use']",99974.0,372100,"Plans for the legalization and regulation marijuana in Canada focus attention on youth as a sub-group of considerable concerns. This is not unwarranted. Despite its current status as an illegal drug, Canadian adolescents are already among the youngest and most frequent users of marijuana in the developed world. According to a UNICEF survey (2013), 28% of 11 to 15 year old Canadians reported using marijuana in the last year. However, youth differ in their patterns of marijuana use - in both frequency of use and amounts used. Their patterns of use (typically called trajectories) can also change from adolescence to young adulthood. Understanding of the effects of different trajectories of marijuana use by Canadian youth requires longitudinal research and an interdisciplinary lifespan approach that can consider multiple predictors and stage-salient outcomes for men and women. A good deal of current research comes from the US and this research is narrowly focused on the effects small amounts of marijuana use on single. Research is needed to increase our understanding of the diversity of potential impacts of marijuana on Canadian youth. We will examine predictors and impacts of five different patterns of marijuana use (Abstainers, Occasional Users, Increasers, Decreasers and Chronic Users) on economic, academic, social, and mental health outcomes. Sex and gender differences in predictors and consequences of different trajectories of marijuana use will also be examined. We will use existing data collected from 662 (males) youth ages 12 to 18 in 2003 who were interviewed bi-annually for a decade (producing 6 waves of detailed data about their development from adolescence to young adulthood). Knowledge gained from this research will also inform stakeholder discussions about and selection of indicators for a Canada-wide longitudinal study that will improve our ability to monitor how youth are impacted by the legalization and regulation of marijuana."
Who will be the steward of my bio-identity?,"['Leader, Arthur']",['N/A'],"['Assisted Human Reproduction', 'Gamete And In Vitro Embryo Donation', 'Open-Identity Donation', 'Regulation Of Assisted Human Reproduction']",3000.0,236890,"Assisted human reproduction (AHR), its regulation and the ability of donor-conceived individuals to learn about their bio-identity are topics of considerable interest to Canadians, especially in light of the recent BC Supreme Court decision in Pratten v. British Columbia (Attorney General), 2011 BCSC 656 (currently on appeal).  The CIHR Café Scientifique on Who will be the steward of my bio-identity? will provide a public forum for an informed discussion of the legal and ethical implications of AHR with particular attention to the ability of donor-conceived individuals to learn the identity and background of their biological parent(s)."
Environmental determinants of obesity and related metabolic risk factors in urban and rural communities across Canada,"['Lear, Scott A']","['Chow, Clara K', 'Dagenais, Gilles R', 'Pogue, Janice M', 'Schuurman, Nadine C', 'Teo, Koon K', 'Yusuf, Salim']","['Built Environment', 'Nutrition', 'Obesity', 'Physical Activity', 'Risk Factors']",577327.0,171506,"With nearly a quarter obese and over half overweight in Canada, the prevalence of obesity is a growing concern. The rapid rise in obesity in recent years suggests a strong environmental influence. Where we live can influence our daily activity and nutrition, and therefore our long-term health. By studying both urban and rural communities across Canada we will identify aspects of the environment that relate to obesity and related risk factors in 10 000 residents. This study represents the largest of its kind in Canada to tackle the issue of the environment and obesity."
"Development, Implementation and Evaluation of a Vaccine Confidence Digital App for Young Adults","['Lear, Scott A', 'Roe, Ian']","['Bettinger, Julie A', 'Lutes, Lesley D', 'Witteman, Holly M']","['Behavioural Science', 'Covid-19', 'Digital Health', 'Sars-Cov-2', 'Vaccination', 'Vaccine Hesitancy', 'Young Adults']",101000.0,451115,"Young adults (aged 18 to 29 years) have had the highest proportion of COVID-19 cases during the pandemic. At the same time, they are also the adult age group with the highest proportion of those unvaccinated. National and provincial public health leaders have identified young adults as having the highest risk of transmission given their employment in public-facing jobs, social mobility and confined housing. In order to improve vaccination rates, we need to understand reasons why young adults may not be getting vaccinated and use this information to develop and implement vaccination interventions for this age group. This proposal will work closely with young adults through our Young Adult Advisory Group. Our first aim is to engage up to 30 young adults through interviews to understand their knowledge and attitudes towards vaccination. Our second aim is to further develop, and implement, a mobile app, STOP COVID!, designed to improve vaccine confidence and, ultimately, vaccination. STOP COVID! will be a game-based app aimed at changing behaviour intention (nudging) young adults towards vaccination. Content will be science-based and informed by the findings of the first aim so that STOP COVID! will be tailored to young adults. STOP COVID! will be implemented in restaurants and public transit throughout British Columbia, and promoted through social media. We will evaluate the implementation of STOP COVID! to understand in what context is the app effective, in whom and why. Special attention will be made across a range of genders, ethnicity, education and geography across BC. We anticipate STOP COVID! will improve vaccine confidence and uptake in young adults, and with our public health partners, spread to other provinces in the future."
Exploring Indigenous Maternal Child Health: Planning and Disseminating the Indigenous Maternity Experiences Survey,"['Leason, Jennifer L']",['N/A'],"['First Nations Health Authority', 'Health Equity', 'Indigenous Health', 'Inter-Sectoral Collaboration', 'Knowledge Translation', 'Maternal Child Health', 'Maternity Experiences Survey', 'Sgba+']",20000.0,383704,"In 2009, the Public health Agency of Canada released the Canadian Maternity Experiences Survey (MES, PHAC 2009). The MES was a population health and surveillance research project that was conducted to provide evidence-based improvements in maternity care and infant health. The MES included 300+ questions on topics related to women's perceptions, practices and experiences before pregnancy; during pregnancy, labour and birth; and in the early months of parenthood. Unfortunately, the MES (PHAC 2009) excluded First Nations women living on-reserve, institutionalized (incarcerated) women and women whose children were not living with them (apprehended) at the time of the survey. Therefore, the survey did not fully capture Indigenous women's maternity experiences and further research is needed (Leason 2017). 
     Through Indigenous and Decolonized Methodologies, and community based- Nation driven planning and dissemination, the aim of the planning and dissemination grant is to engage Indigenous peoples and communities in the Interior British Columbia to identify maternal child health needs, gaps and obstacles, priorities and ways to capture this within an Indigenous Maternity Experiences Survey (IMES). Given the maternal child health disparities and inequities, Indigenous maternal child health is an emerging priority and research is needed to examine inter-sectoral prevention and health promotion strategies by mobilizing partners. 
     By engaging with the British Columbia First Nations Health Authority, Nations and Elders, Interior Health Authority, National Association of Friendship Centers and Métis Nation BC, this research planning grants will use a multi-sectored approach to identify Indigenous maternity research questions and collaboration that is inclusive and representative of First Nations (status and non-status), Métis and urban Indigenous peoples."
Indigenous Maternity Experiences Survey (MES) in the Interior British Columbia.,"['Leason, Jennifer L']",['N/A'],"['Health Access', 'Indigenous Mothering', 'Indigenous Theory And Methods', 'Labour And Birth', 'Maternal Violence', 'Maternity (Prenatal, Labour/Birth, Postpartum) Experiences', 'Postpartum Depression', 'Postpartum Health', 'Prenatal Health', 'Social Determinants Of Health']",37500.0,367680,"In 2009, the Public health Agency of Canada released the Canadian Maternity Experiences Survey (MES, PHAC 2009). The MES included 300+ questions ontopics related to women's perceptions, practices and experiences before pregnancy; during pregnancy, labour and birth; and in the early months of parenthood. Unfortunately, the MES (PHAC 2009) excluded First Nations women living on-reserve, institutionalized (incarcerated) women and women whose children were not living with them (apprehended) at the time of the survey. Therefore, the survey did not fully capture Indigenous women's maternity experiences and further research is needed (Leason 2017). 
Through Indigenous and Decolonized Methodologies, the aim of my research is to engage Indigenous peoples and communities in the Interior British Columbia to create and pilot an Indigenous Maternity Experiences Survey (IMES). By identifying the unique and complex context of Indigenous women's maternity experiences and identifying the gaps and barriers Indigenous women face, my research aims to improve prenatal and postpartum health by understanding Indigenous women's experiences that contribute to maternal-child health disparities and associated inequities."
Evidence-to-action for comprehensive chronic disease prevention among youth: shaping the direction of youth health with the COMPASS system,"['Leatherdale, Scott']",['N/A'],"['Alcohol', 'Built Environment', 'Knowledge Tranfer And Exchange', 'Longitudinal Data', 'Marijuana)', 'Multi-Level Analyses', 'Natural Experiments', 'Obesity (Including Physical Activity And Diet)', 'Program And Policy Evaluation', 'School-Based', 'Substance Use (Tobacco', 'Youth Health']",,297167,"My program of research (COMPASS) is the first of its kind internationally to collect the data required to robustly evaluate the impact that real-world changes in programs, policies and resources have on multiple youth risk behaviours over time. As such, the proposed research with the COMPASS system I have developed is highly relevant to evaluating numerous interventions and informing policy and practice in partnership with multiple different stakeholders. The anticipated outcomes from the program of research proposed here are designed to improve youth health in Canada by maximizing the use of existing COMPASS data and building new research and practice capacity that leverages my existing COMPASS resources to: address numerous applied public health questions (at multiple levels of influence, on multiple topic domains, that are relevant to numerous stakeholders); build the foundation for mentoring trainees and new investigators in the COMPASS model of applied systems thinking; strengthen national capacity required to Plan, Act, Evaluate and Adapt strategies to advance youth health in multiple domains; strengthen our ability to understand and address health inequities among high-risk groups; expand our ability to understand how different social and physical environments shape youth health trajectories or the outcomes of different programs and policies; and, foster more evidence-based practice through engaged partnerships between researchers and knowledge users. The scope of my program of research is clearly focused on generating practice-based evidence to advance youth health, and the breadth of my research program makes it relevant to multiple research areas of interest outlined for this CIHR funding opportunity."
