Project title,Principal investigator(s),Co-investigator(s),Keywords,CIHR contribution,ApplID,Abstract/Summary
Understanding children's perceived barriers to physical activity in varying environments.,"['Taylor, Leah']",['N/A'],['Ics Travel Awards'],1500.0,383060,"Canadian children are not active enough to reap health benefits of physical activity (PA). This has been identified as a national health crisis due to the related increases in health and wellbeing related issues. Researchers suggest children's perceptions of their everyday environments may be equally important as environmental factors alone for predicting PA. While research related to children's perceptions of PA barriers exists, there is little focusing on children in non-urban communities of Canada. Our study examines the diversity of children's experiences of barriers to PA in the integrated social and environmental contexts of their communities. Our objective was to use a socio-ecological framework (SEF) to demonstrate how intrapersonal, interpersonal, and physical environment levels influence children's perceptions of barriers to PA. We analyzed results from a survey conducted in a population-based study, which took place in Southwestern Ontario (2010-2013), and Northern Ontario (2016). We used a series of binary logistic regression models and odds ratios to measure the relationship between children's perceptions of barriers to PA within the SEF. At the intrapersonal level, older children, girls, and visible minorities reported the most barriers to PA. At the interpersonal level, maternal employment and lone parent households had the strongest influence on perception of barriers.  At the physical environment level, children in urban and suburban large cities, and rural areas were more likely to report barriers, however these differed relative to population size. The results while consistent with previous research on children's barriers to PA, highlight the importance of considering the variety of contexts of children's PA behaviour, when attempting to address inactivity. We call health professionals, urban planners, and researchers for intersectoral action to strengthen the coherence of strategies to mitigate barriers to most effectively impact children's PA."
Adherence to the Canadian 24-Hour Movement Guidelines and Occupational Skills Performance in Young Children with Disabilities: A Case Study.,"['Taylor, Leah']",['N/A'],"['Accelerometers', 'Case-Study', 'Children', 'Disability', 'Interviews', 'Mixed-Method', 'Occupational Therapy', 'Physical Activity']",105000.0,458704,"For young children with a disability, occupational therapy helps to promote independence in the activities of everyday life, also called occupations. Research has shown that participating in age-appropriate physical activity, sedentary time, and healthy sleep, as recommended by the Canadian 24-Hour Movement Guidelines (the Guidelines), has led to healthy development in kids. However, a gap exists in the current research regarding the applicability of these guidelines for children with a disability. This is a problem because engagement in regular physical activity and healthy sleep habits have been linked with health-related benefits, and  with kids' abilities to complete their daily occupations. Therefore, this research will examine if adherence to the Guidelines plays a role in improving occupational skills in children aged 2-5 with disabilities, and the suitability of the Guidelines for occupational therapy practice. This will be assessed with three questions:
 
1. Do children with a disability adhere to the Guidelines (before intervention)?
2. Does following the Guidelines lead to improved occupational skills (e.g., playing, learning, and socializing)? 
3. What are occupational therapists' perspectives of a prescribed movement program for children with disabilities?

The results will aid occupational therapists in understanding the role of movement in occupational skill participation.  As a result, this research will have important implications for treatment practices in paediatric care and health outcomes in disabilities studies."
"Enabling Policy for Healthier Retail Food Environments in the City-Region of St. John's, NL","['Taylor, Nathan G']",['N/A'],"['Entrepreneurship', 'Health Policy', 'Newfoundland']",1500.0,364712,"The retail food environment can be shaped by those working in food production, from the farm to the table, as well as those within the government sector. By interviewing local food business entrepreneurs and government actors within St. John's and the surrounding area we brought opinions together and searched for overlapping interests, suggestions and themes. By doing this, we identified some of the barriers and opportunities facing food entrepreneurs in the region. The themes we identified from the participants included: 1) A need for support for entrepreneurs during the beginning stages of business development 2) An interest in formally organized groups enabling government workers and business owners to work together in the interest of food business innovation 3) The potential for city funds to be used for new food business and 4) Support for new entrepreneurs to understand and fulfill the needs of government policies when starting a business. This research led to the discovery that there are mutual interests and shared ideas in entrepreneur communities and the government sector. Participants expressed multiple innovative suggestions for improvement within the region. This research has helped develop a more complete picture of the experience of health food entrepreneurs and those in the government working with them. This research has the potential to positively impact entrepreneurs through the implementation of recommendations of nurturing policies. If these policies are successful, health food entrepreneurs will flourish, and thus health food access, and health within the region will be drastically improved."
"Adapting the Sex Education by Theatre (SExT) Health Promotion Model for Culturally-Safe, Trauma-Informed Remote Virtual Delivery with Indigenous Northern Youth","['Taylor, Shira']",['N/A'],"['Arts-Based Health Promotion', 'Gender And Health', 'Hiv/Aids', 'Indigenous Health', 'Mixed Methods', 'Participatory Action Research', 'Sexual Health', 'Stbbi', 'Virtual Health Promotion', 'Youth Health']",90000.0,459547,"Indigenous youth in remote communities in Northern Canada experience disproportionately high rates of STBBIs compared with other regions and creative interventions are desperately needed to curb this trend. SExT: Sex Education by Theatre is a theatre-based, culturally relevant, peer education participatory action research project that I developed as my doctoral thesis. Since 2018, in partnership with the Canadian Foundation for AIDS Research (CANFAR), SExT has toured nationally to regions most affected by HIV/AIDS and STBBI outbreaks, reaching over 6400 students across Ontario, Saskatchewan, and the Northwest Territories (NWT). In response to COVID-19, SExT partnered with Connected North, a cutting-edge program by Cisco and TakingITGlobal that provides an accessible digital platform through high definition, two-way TelePresence video technology. This study will engage Indigenous youth in Northern communities in a trauma-informed, culturally-safe, and virtual adaptation of the SExT intervention. Virtual workshops will involve interactive performances and theatre exercises led by SExT peer educators. Realist evaluation will unpack the mechanisms of how participatory remote online delivery of SExT works in particular contexts. Pre-post surveys with students and educators will assess self-reported changes in knowledge, attitudes, and intended behaviours. t-tests and ANOVA will determine pre-post changes, differences between virtual and live conditions (live data previously collected), and demographic differences. Focus groups will be held with students and data analyzed through an iterative process using thematic analysis. Findings will be used to improve the intervention model and scale-up. SExT's ongoing national touring activities and COVID-19 related pivot to the digital space provide an unprecedented possibility to explore the opportunities and challenges associated with virtual delivery of arts-based sexual health promotion in remote Indigenous contexts."
Reformulating 'Inclusion': a study with non-speaking disabled youth,"['Teachman, Gail']",['N/A'],['Ics'],1000.0,324074,"Social 'inclusion' is a notion that is idealized and shapes our thinking about people as insiders or outsiders. Even as healthcare aims for inclusion of people with disabilities, it is not clear what types of inclusion contribute to their health and well-being. In this presentation we explore inclusion through research with 13 Canadian disabled youth who had little or no speech. Research participants used augmentative and alternative communication including speech-generating devices, personal communication assistants, gestures, or facial expressions that were combined to substitute for speech. In the study we developed innovative interview, photo and visual methods that were combined to describe participants' daily activities, social networks, and their everyday environments. We examined the ways that prevalent understandings of inclusion and exclusion influenced youth with disabilities, and showed how they reformulated imposed notions of inclusion. In social settings assumed to be inclusive, youth were often marginalized, although they had come to accept this as natural and necessary. In mainstream settings where youth were physically included, they felt socially excluded and treated as invisible or even inhuman. In their efforts to feel included and valued, youth emphasized their positive traits, minimized their impairments and pointed out they were ""the same on the inside"". Together with their families, they invested extraordinary efforts to create positive spaces of inclusion on their own terms. The research contributes understandings of social inclusion as a complex and subjective process. Our study results can be used to better inform inclusion-focused programs and policies. We also contribute new methods to include people with communication impairments in research."
Marginalized and muted: Experiences of social inclusion and exclusion from dis/abled children who communicate differently,"['Teachman, Gail']",['N/A'],"['Children And Youth', 'Communication Disorders', 'Disability', 'Paediatric Rehabilitation', 'Participation', 'Qualitative Methods', 'Sociology Of Health']",150000.0,217981,"Children and youth with complex communication needs, i.e. with little or no speech, are vulnerable to social exclusion and marginalization with subsequent negative impacts on their physical and mental health. Little is known about non-speaking disabled children's perspectives, in part, because researchers lack appropriate methodologies to elicit these children's perspectives. This study aims to use innovative, primarily qualitative methods to elicit the 'voices' of non-speaking children to understand and describe their experiences and responses regarding social inclusion and exclusion. A series of three qualitative in-depth interviews each will be conducted with 15 to 20 non-speaking children and youth between the ages of 10 and 16. Participants will contribute additional data about daily social activities, personal geographies and social networks; generated using global positioning software, a social networks mapping tool and photographs/video taken by the participant. The data will be analyzed using a flexible coding system consistent with the research questions and theoretical underpinnings. The findings will impact understandings of social inclusion and exclusion and will inform clinical practice as well as health, education and social policy with a view to increasing participation and maximizing the health and well-being of children with complex communication needs. Strategies for sharing the study results will include formats that are engaging and accessible for children and youth."
Co-producing knowledge of disabled youth's 'everyday pain': A multimedia storytelling project informed by disability studies perspectives,"['Teachman, Gail']","['Birnie, Kathryn A', 'Mah, Katherine', 'Servais, Michelle', 'Smart, Eric', 'Webster, Fiona']","['Arts-Based Research', 'Disability', 'Impairment', 'Pain', 'Youth']",317476.0,500875,"Experiences of 'everyday pain' among youth living with impairments and disability remain underrecognized, understudied, and undertreated. Left unmanaged, everyday pain, which includes care-related pain, in youth can have debilitating and lifelong effects. It can lead to poor developmental, academic and social outcomes, and an increased risk of chronic pain in adulthood. Our team's research, which brings disability studies into conversation with health sciences, suggests that the invisibility of everyday pain for this group is influenced by assumptions that pain is an inevitable part of living with disability. Such assumptions may contribute to everyday pain being taken-for-granted by clinicians, researchers, and even disabled youth themselves. This participatory arts-based study will recruit disabled youth (aged 16-24 years) who experience everyday pain to learn directly from them, producing knowledge that can improve pain-related care for this population. Through a series of online workshops, participants will take on roles as 'storytellers' and will be supported to produce short videos that narrate their stories of everyday pain. A Youth Advisory Panel will work alongside our team providing essential guidance to ensure the study aligns with their priorities and concerns. To enrich the study results for application to practice, the multimedia stories will be shared through a series of online focus groups with knowledge-users (e.g. disabled youth, parents, clinicians, decision-makers). Study results, including the multimedia stories, will be widely shared using formats suited to a range of audiences, including the general public. This research will make pain experienced by disabled visible and add improved understandings of everyday pain that can improve pain-related practices in children's rehabilitation and healthcare. Results will include actionable recommendations for addressing the real world concerns of young Canadians living with disability and everyday pain."
Patterns and predictors of exposure to household air pollution and its cardiovascular impacts among rural Chinese,"['Tedoff, Pauley']",['N/A'],"['Biomass', 'Canada', 'China', 'Household Air Pollution', 'Household Energy', 'Indoor Air Pollution', 'Particulate Matter', 'Personal Exposure Assessment', 'Quebec', 'Solid Fuels']",150000.0,318300,"Almost half the world's population cooks with biomass and coal in inefficient stoves that emit high concentrations of toxic pollutants (Bonjour et al. 2013). The resulting household air pollution (HAP) is estimated to be the fourth leading risk factor for the global burden of disease, responsible for 3.5 million yearly premature deaths (Lim et al. 2013). In China, cardiovascular diseases are the leading cause of death (Yang et al., 2013), with evidence that HAP from traditional wood and coal stoves is a significant environmental contributor to high blood pressure in the country (Baumgartner et al. 2011). Yet despite HAP's importance, only a small number of studies have measured personal HAP exposure and estimated its impacts on human health. The lack of data is largely due to financial and logistical barriers to measuring exposure in rural, low-income settings where HAP levels are highest. The proposed study will thus focus on determining the association between HAP exposure and cardiovascular function among Chinese men and women in three geographically and socioeconomically diverse field sites in China, taking into consideration seasonal, geographic, and sociodemographic differences. Following analysis, the study will generate recommendations for the development of effective strategies to reduce HAP risks, as well as inform national policy and standards in China and globally."
"Indigenous Digital Wellness: Indigenous Masculinity, Identity, and Wellbeing in Male Youth","['Te Hiwi, Braden P', 'McManus, Alison M']","['King, Liam R']","['Digital', 'Gender', 'Health', 'Indigenous', 'Masculinity', 'Wellness']",68760.0,412974,"With technology being used now more than ever before, it is important to understand the affects that interacting within the digital world has on young Indigenous men's health and wellness. It is known that Indigenous youth are struggling to create a salient identity in a colonized world, and this is negatively impacting their health and wellness. However, what is not known is the extent to which interactions within the digital world are contributing to this process. In this project, we will be partnering with the Aboriginal Programs and Services center at UBC Okanagan to engage young Indigenous men from the local school district in an Indigenous-led participatory project. The participants will meet as a group in open sharing circle discussions about how interactions in the digital world shape who they are as Indigenous youths and the impacts that this may have on their health and wellness. Specifically, we will be asking the group members to report what they see when exploring the digital world including what types of digital platforms they are using. The group will then critically reflect about what they see, make notes of their encounters, and return to the group the following session ready to discuss their notes. Ultimately, we will be looking to answer the question, how do digital representations of Indigenous masculinity affect their sense of self, health, and wellness? This project will be infused with Indigenous knowledge and traditions to accommodate the worldview of Indigenous peoples, where the information presented by the group members will be assessed in a critical, Indigenous masculinity, and decolonial lens. This project is a preliminary phase of an Indigenous focused community-based participatory program that will look to create guidelines for Indigenous male youth to protect their health and wellness while they use the digital world for educational/recreational purposes."
Identifying Interventions to Increase Breastfeeding Duration in Newfoundland and Labrador,"['Temple Newhook, Julie R']",['N/A'],"['Breastfeeding', 'Gender', 'Health Promotion', 'Infant Health', 'Mothers', ""Women'S Health""]",22500.0,259645,"Breastfeeding has been shown to have a multitude of health benefits for babies and mothers.  In Newfoundland and Labrador, breastfeeding rates are among the lowest in the country, and nearly 90% of women who begin to breastfeed their babies discontinue prematurely.  Although there is research from other parts of the world on why women discontinue breastfeeding, there is very little information available from Newfoundland and Labrador.  This project is focused on gathering detailed information on Newfoundland and Labrador women's reasons for discontinuing breastfeeding.  The main goal is to use this information to identify proven, evidence-based interventions that will help breastfeeding women in Newfoundland and Labrador overcome difficulties that they encounter so that they may continue to breastfeed for a longer period of time."
Family Atherosclerosis Monitoring In Early Life,"['Teo, Koon K']","['Anand, Sonia S', 'Atkinson, Stephanie A', 'Lonn, Eva', 'McDonald, Sarah D', 'McQueen, Matthew J', 'Meyre, David', 'Morrison, Katherine Mary', 'Paré, Guillaume', 'Pogue, Janice M', 'Yusuf, Salim']","['Cardiovascular Risk Factors', 'Carotid Intimal Media Thickness', 'Childhood Obesity', 'Longitudinal Birth Cohort']",747829.0,266901,"Heart attacks and strokes are the leading cause of disability and death worldwide. The causes including high cholesterol, smoking, obesity, high blood pressure, diabetes, psychological stress, improper diets and physical inactivity are well known. But, we do not know how early in life and why the metabolic risk factors: high cholesterol, obesity, diabetes and high blood pressure develop in individuals and how early in life these will lead to hardening of the arteries in young people. Our objectives are -
1. To determine if children who have high levels of these risk factors are at higher risk of developing hardening of the arteries, measured by ultrasound by age 10 years.
2. To determine how these metabolic risk factors develop and lead to the artery hardening in children who are 10 years old.
3. To study the influence of maternal determinants during pregnancy (diet, physical activity, tobacco use, weight gain) and after birth, household determinants (parents health and behaviours including diet, physical activity, tobacco use, socioeconomic status and psychosocial stress), childhood determinants (diet, weight gain, physical activity) and selected genes, on the development of the metabolic risk factors during childhood and early teens.
This information is critical to our understanding of the development of these risk factors and to helping in the design of comprehensive and effective preventive strategies to prevent heart disease and stokes in future generations of Canadians."
"Novel mobile dietary assessment methods, dietary patterns, and pregnancy health in the Nurses' Health Study","['Tessier, Anne-Julie']",['N/A'],"['Artificial Intelligence', 'Dietary Assessment', 'Epidemiology', 'Nutrition', 'Pregnancy', 'Public Health', 'Technology']",120000.0,454847,"Common complications during pregnancy include diabetes, high blood pressure, preterm birth. These are worrisome as they are linked to higher rates of diseases in later life for both the mother and the baby, and even death. Modifications to the mother's diet before pregnancy may prevent complications from occurring. Diet is difficult to measure correctly with traditional research methods, which are burdensome for study participants. New technologies such as mobile phone applications, used worldwide, allow to measure diet more easily and have the potential to improve it. However, this remains to be proven. My first objective is to implement and evaluate the feasibility of using the photo-based mobile food diary I co-developed (Keenoa) to track diet in 5,000 participants of a unique digital study part of a large American cohort. My next objective is to evaluate if Keenoa and a mobile diet survey (Beiwe) are accurate methods to evaluate diet when compared to a traditional method. To this end, I will apply statistical analyses to compare participants intake in nutrients, such as calories and protein reported using the different methods. Lastly, I aim to identify diets that may be linked to lower rates of complications during pregnancy. Using novel statistical analyses, I will examine women's dietary intake data and complications of 38,527 pregnancies from the same large American cohort. This research will permit to find dietary patterns that may favour an overall healthy pregnancy and provide novel insights to advise recommendations; upon the accumulation of evidence, it may be a strategy for women planning a pregnancy to modify their diet during periconception. Together, my studies will serve to inform the design of future intervention and large cohort studies in North America and similar populations; and national surveys, such as the Canadian Health Measures Survey."
Using latent growth modelling approach for integration and inference from multiple longitudinal microbiome datasets.,"['Teterina, Anastasia']",['N/A'],"['Latent Growth Models', 'Longitudinal Data Analysis', 'Microbiome', 'Omics Data Integration', 'Structural Equation Modelling']",105000.0,475717,"Scientists have learned that whether a child develops asthma or not depends on bacteria that live in different parts of a child's body. So we need to learn if and how these bacteria change as a child grows, and what kind of bacteria and at what age of a child can influence if the child gets asthma or not. Scientists started to learn about bacteria that live in human body relatively recently, so we still do not know much about how to better use numbers obtained in laboratory tests (like numbers doctors get in blood tests) for explaining how disease develops. So the main question of the research project will be how can we use laboratory test results about bacteria to see if children with and without asthma had different kinds of bacteria in different ages. We will use statistics and mathematics to create equations describing how these numbers change. We will put results of different laboratory tests in the same equations, because different tests describe different ways in which bacteria change in time. And then we will see if these changes are different for children with and without asthma. This will help to decide what treatments or lifestyle changes and at what age are needed to ensure a child does not get asthma."
Creating a Heat Resilient Canadian Workforce by Improving the use of Research from Theory into Practice,"['Tetzlaff, Emily J']",['N/A'],"['Climate Change', 'Global Warming', 'Health Policy', 'Health Promotion', 'Heat And Health Protection', 'Heat Mitigation And Management', 'Heat Strain', 'Heat Stress', 'Heat Wave', 'Occupational Health']",35000.0,465737,"Occupational heat stress directly threatens workers' ability to live healthy and productive lives. The heat stress guidance provided to Canadian workplaces currently prescribes a one-size-fits-all approach, leading to a vast under-protection of Canada's diverse workforce. Despite significant advancements in our understanding of the human heat stress response from research centres like the Human and Environmental Physiology Research Unit, occupational heat management guidance has failed to progress. Therefore, dedicated knowledge mobilization is needed. The Climate Change and Innovation Bureau (CCIB) division within Health Canada is directly concerned with climate change and provides national leadership in the development of heat-relevant materials to educate and prepare Canadian industry and communities prepare for climate change. Thus, in partnership with the CCIB, this project aims to advance equitable heat mitigation strategies to create heat resilient workers. To achieve this goal, this project seeks to pursue the following objectives: (I) synthesize the existing practice-changing research on heat stress, ensuring the inclusion of equitable evidence protective of Canada's diverse workforce; (II) develop a framework for occupational heat management that can be adapted to Canada's indoor and outdoor workplaces and advance evidence-based decision tools to improve operational efficiency during hot weather; and (III) create an accessible resource platform on occupational heat stress specifically tailored to industry-based knowledge users. Providing advice on strategies for adapting to rising global temperatures that will provide the highest level of protection to mitigate the detrimental health effects of heat stress on Canadian workers will, directly and indirectly, reduce health care costs."
Strategies for the Identification and Prevention of Performance-Related Musculoskeletal Disorders in Musicians,"['Thacker, Linnea']",['N/A'],"['Knowledge Translation', ""Musicians' Health"", ""Musicians' Injuries"", 'Performance-Related Musculoskeletal Disorders', 'Population Health', 'Qualitative Methods']",105000.0,307747,"Performance-related musculoskeletal disorders (PRMDs) and playing-related pain are conditions from which musicians frequently suffer in silence, and as such, the incidence rate has long been underestimated. Recent research is beginning to illuminate the tremendous scope of the problem and suggests that the overwhelming majority (upwards of 80 percent) of musicians report having experienced playing-related pain or injuries. While there has been a recent increase in the medical understanding of PRMDs, there remains a gap both in the literature and in practice regarding the prevention of PRMDs and other musicians' injuries.

This investigation aims to develop and test the effectiveness of a curriculum and resource package that contribute to the development of improved physical and psychological wellbeing, decreased playing-related pain, and strengthened musical and technical ability in musicians. This investigation comprises two parts: 1) A resource package will be developed by compiling advice given by medical practitioners who work with injured musicians. 2) Undergraduate violin students at the University of Toronto will be given weekly additional violin lessons over the course of 12 weeks. Half of the participants will receive conventional lessons while the other half receive lessons that include instruction in body awareness and anatomy, and address the advice given by the medical practitioners.

It is believed that the participants who receive body awareness instruction will report improved physical and psychological wellbeing, decreased playing-related pain, and increased musical and technical ability.

As we learn more about the overwhelming prevalence of PRMDs, it is becoming increasingly apparent that we must invest in preventative strategies. The approach taken in this proposed investigation focuses on translating medical knowledge into practical application by music instructors, thereby filling a profound gap in the current approach to PRMDs."
COVID-19 in the urban built environment (CUBE): Evaluating the use of environmental swabs for the detection and surveillance of SARS-CoV-2 in school and congregate settings,"['Thampi, Nisha', 'Castellani, Lucas', 'Fralick, Michael P', 'Kassen, Rees', 'MacFadden, Derek R', 'Nott, Caroline', 'Wong, Alex']","['Doukhanine, Evgueni', 'Guttman, David S', 'Hug, Laura A', 'Manuel, Douglas G', 'McGeer, Allison J']","['Covid-19', 'Environmental Detection', 'Environmental Swabbing', 'Reopening', 'School', 'Surveillance']",499415.0,459201,"Surveillance for SARS-CoV-2 in populations and the environment has been a critical component of our public health toolbox throughout the COVID-19 pandemic response. Ottawa pioneered the use of environmental surveillance, through wastewater signals, to predict COVID-19 disease burden in the community and inform the local public health response at a broad level. Building on previous work in hospitals, our study team addresses an important gap in surveillance: schools, childcare and long-term care settings.

Most children and youth with COVID-19 will have few or no symptoms, yet they could still face considerable disruption to learning and potential hospitalization for their illness. Conversely, the risk of morbidity and mortality is highest in the older frail adult population. Testing for COVID-19 has been recommended to break chains of transmissions in classroom cohorts and congregate living settings. Yet testing students remains challenging because of difficulties in accessibility, acceptability of sampling methods, and the ability to screen low-risk students in schools serving communities with high rates of COVID-19. In long-term care, there is additional concern of waning immunity among staff and residents who were vaccinated more than six months ago, increasing residents' vulnerability to infection from asymptomatic or mildly symptomatic individuals. 

Our method of environmental sampling of floors could improve upon the spatial resolution of wastewater surveillance while focusing human testing only where it is needed. We will draw from vaccination rates to also provide insights into the SARS-CoV-2 environmental burden in a vaccinated population (such as high schools, long-term care), as testing criteria may evolve and no longer reflect infection prevalence, and at a finer spatial scale than conventional wastewater sampling."
Development of a Genetic Risk Score to Predict Adverse Outcomes After an Acute Coronary Syndrome.,"['Thanassoulis, George']","['Bogaty, Peter', 'Brophy, James M', 'Engert, James C', 'Pilote, Louise']","['Acute Coronary Syndromes', 'Genomics', 'Myocardal Infarction', 'Pharmacogenomics', 'Risk Prediction', 'Secondary Prevention']",161670.0,240103,"Despite optimal medical treatments and cardiac interventions (such as angioplasty), some patients continue to have recurrent heart attacks.  Recurrent heart attacks after an initial cardiac event are frequently debilitating and can be catastrophic.  Although much work has been done to understand the cause for such events, little is known about the role of genetics in recurrent heart attacks.  

Individuals with a family history of premature heart disease are known to be at increased risk for recurrent heart attacks suggesting that genetics may play a role.  Recent studies have identified several genetic markers that are associated with a first heart attack.  In addition, recent evidence has demonstrated that certain genetic profiles (i.e. the combination of these genetic markers) can predict a markedly increased risk of having a first heart attack.  However, it remains unknown whether such genetic markers could also identify high-risk individuals for a recurrent heart attack.  

In the proposed study, we plan to develop a genetic profile based on the available genetic evidence for heart disease, and evaluate whether such a profile could identify individuals at high risk for recurrent heart attacks.  In addition, we will also consider whether certain genetic variants could render commonly prescribed heart medications less effective, a potential cause for recurrent heart attacks.  

By identifying high risk genetically predisposed patients and improving the preventative care for these individuals, our findings could have profound implications for the management of patients after a heart attack."
Development of a Genetic Risk Score to Predict Adverse Outcomes After an Acute Coronary Syndrome.,"['Thanassoulis, George']",['N/A'],"['Acute Coronary Syndromes', 'Genomics', 'Myocardal Infarction', 'Pharmacogenomics', 'Risk Prediction', 'Secondary Prevention']",1000.0,268231,"Despite optimal medical treatments and cardiac interventions (such as angioplasty), some patients continue to have recurrent heart attacks.  Recurrent heart attacks after an initial cardiac event are frequently debilitating and can be catastrophic.  Although much work has been done to understand the cause for such events, little is known about the role of genetics in recurrent heart attacks.  

Individuals with a family history of premature heart disease are known to be at increased risk for recurrent heart attacks suggesting that genetics may play a role.  Recent studies have identified several genetic markers that are associated with a first heart attack.  In addition, recent evidence has demonstrated that certain genetic profiles (i.e. the combination of these genetic markers) can predict a markedly increased risk of having a first heart attack.  However, it remains unknown whether such genetic markers could also identify high-risk individuals for a recurrent heart attack.  

In the proposed study, we plan to develop a genetic profile based on the available genetic evidence for heart disease, and evaluate whether such a profile could identify individuals at high risk for recurrent heart attacks.  In addition, we will also consider whether certain genetic variants could render commonly prescribed heart medications less effective, a potential cause for recurrent heart attacks.  

By identifying high risk genetically predisposed patients and improving the preventative care for these individuals, our findings could have profound implications for the management of patients after a heart attack."
Restoring the Healthy Family System in Indigenous Communities: A Collaborative Research Partnership in Alberta to Address the Gap in Indigenous Health Outcomes,"['The Alberta Nations Information, Governance Centre', 'Bell, Rhonda C', 'Bill, Lea', 'Montesanti, Stephanie R', 'Oster, Richard T', 'Wadsworth, William']","['Bichel, Allison', 'Mcneil, Deborah A', 'Al Hamarneh, Yazid N', 'Fayant, Bryan', 'Littlechild, Randy W', 'Mayan, Maria Jane', 'Paulden, Mike', 'Ross, Susan J', 'Toth, Ellen L', 'Tsuyuki, Ross T', 'Weaver, Ian C']","['Community-Based Research (Cbr)', 'Indigenous Communities', 'Intervention Design', 'Non-Communicable Disease', 'Strengths-Based']",1012500.0,411024,"Healthy families are the building blocks of Indigenous communities, and are pivotal to the well-being and survival of communities. They are the cornerstone through which infants and children develop, learn, grow, and flourish, and the basis for well-being for people across the lifespan. Our team brings together partners from across research disciplines and Indigenous communities with the overall goal of supporting optimal health during preconception, pregnancy and postpartum for diverse Indigenous populations through community-led and community-specific strategies that promote the best possible healthy life for families and children. Specifically, we aim to incorporate the strengths and resilience embedded in Indigenous knowledge, wise practices, and cultural teachings into appropriately designed and effectively evaluated strategies that help Indigenous communities move in the direction of rebuilding family and community systems that have been systematically dismantled. The Indigenous Healthy Life Trajectory Initiative (I-HeLTI) is an important and timely opportunity for Indigenous communities to identify strategies that are considered critical for optimizing health, beginning in early life (i.e. in pre-conception, pregnancy, infancy, and early childhood). The three I-HeLTI Development Grant Teams funded in Alberta that were led by Maskwacîs Health Services, McMurray Métis Local 1935, and the Alberta First Nations Information Governance Centre (AFNIGC) have come together on this application."
Supporting Healthy Lifestyle Choices to Promote Mental Health & Wellbeing of Indigenous Youth Aging-Out-of-Care in Urban Settings,"['The Alberta Nations Information, Governance Centre', 'Gauthier, Shane', 'Wright Cardinal, Sarah', 'Bill, Lea', 'Hutchinson, Peter J']","['Frazer, Barbara A', 'Allan, Billie', 'Garvey, Gail', 'Letendre, Angeline D']","['Ageing Out Of Care', 'Indigenous Peoples Health', 'Social Support']",3000000.0,471211,"""Supporting Healthy Lifestyle Choices to Promote Mental Health & Wellbeing of Indigenous Youth Aging-Out-of-Care in Urban Settings"" will support the development and adaptation of interventions designed to support Indigenous youth aging out of care in urban settings. Rooted in Indigenous holistic concepts of well-being and a cultural land-based model, the project will centre collaborative work with Indigenous youth, Indigenous care practitioners, Elders/Knowledge Holders and Friendship Centres to develop creative and innovative action plans to address the complex challenges that arise prior to and during the transition out-of-care in urban settings. In this way, the model and method will focus on building and implementing interventions in urban Indigenous community settings that enable increased access for Indigenous youth to physical, social, and cultural supports that support them in utilizing wellbeing centered decision-making (""healthy lifestyle choices""). The goals of the study include: 1) adapting interventions designed to support mental health and well-being for Indigenous youth aging-out-of-care in urban settings that emphasize wellbeing centred decision-making (""healthy lifestyle choice""); 2) developing culturally based wellbeing indicators with and for Indigenous youth (ages 12-24); 3) expanding the knowledge based of care practitioners working with Indigenous youth aging-out-of-care to be inclusive of Indigenous life path preparations that support holistic wellbeing and life preparedness in an urban environment; 4) evaluating the intervention to assess scalability and adaptation to other relevant populations in urban contexts; and 5) developing and sharing knowledge resources for Indigenous and non-Indigenous care practitioners aimed at supporting the mental health and well-being of Indigenous youth aging-out-of-care in urban contexts."
Supporting Heathy lifestyle choices to promote mental health and wellbeing in Indigenous youth aging out of care to urban settings.,"['The Alberta Nations Information, Governance Centre', 'Bill, Lea', 'Hamelin, Josephine M', 'Letendre, Angeline D']","['Frazer, Barbara A', 'Hutchinson, Peter J']","['Health Systems Impacts', 'Healthy Lifestyle Choices', 'Implementation Research', 'Indigenous Research Methodologies', 'Indigenous Urban Populations', 'Mental Health & Well Being', 'Multidisciplinary Teams', 'Social Determinants Of Health', 'Wellness Indicators', 'Youth Aging Out Of Care']",24750.0,459719,"Supporting Healthy Lifestyle Choices to Promote Mental Health & Wellbeing in Indigenous Youth ""Aging-Out-of-Care"" to Urban Settings
An intent of this research is to examine and explicate implementation science and implementation testing from within Indigenous contexts. The study plans to identify Indigenous principles inherent and foundational to implementation science, such as integrated KTE or knowledge mobilization, but it will also further develop the scholarly dialogue around 'implementation testing' within vulnerable populations who experience multiple and complex inequities to health. 
In Canada, 52.2% of children in foster care are Indigenous, but account for only 7.7% of the child population according to Census 2016. This means 14,970 out of 28,665 foster children 'in-care' homes under the age of 15 are Indigenous. 
The aim of this research is to support Indigenous youth, ages 12-17, as they 'age-out-of-care' in making healthy lifestyle choices that can impact their mental health and overall wellbeing while preventing chronic illness later in life.
three areas of focus include:
Implementation research based on implementation science and Indigenous holistic concepts of health to produce evidence of scalable and sustainable interventions that support the healthy lifestyle choices of Indigenous youth as they 'age-out-of-care' to an urban setting; 
Strengthen and build the capacity of health practitioners and trainees in implementation science and enhancement of services and resources to support the mental health and wellbeing of Indigenous youth; and,
Mobilize evidence-based outcomes to support Canadian cities in planning and implementing a model and framework unique to urban contexts and needs of the Indigenous youth, who will 'age-out-of-care' to an urban setting."
